"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Brazil","Rondonia","state",2017-01-01,2017-12-23,NA,145,NA,"total=145","EpiBulletin",""
"Zika","Brazil","Acre","state",2017-01-01,2017-12-23,NA,42,NA,"total=42","EpiBulletin",""
"Zika","Brazil","Amazonas","state",2017-01-01,2017-12-23,NA,419,NA,"total=419","EpiBulletin",""
"Zika","Brazil","Roraima","state",2017-01-01,2017-12-23,NA,207,NA,"total=207","EpiBulletin",""
"Zika","Brazil","Para","state",2017-01-01,2017-12-23,NA,688,NA,"total=688","EpiBulletin",""
"Zika","Brazil","Amapa","state",2017-01-01,2017-12-23,NA,11,NA,"total=11","EpiBulletin",""
"Zika","Brazil","Tocantins","state",2017-01-01,2017-12-23,NA,708,NA,"total=708","EpiBulletin",""
"Zika","Brazil","Maranhao","state",2017-01-01,2017-12-23,NA,516,NA,"total=516","EpiBulletin",""
"Zika","Brazil","Piaui","state",2017-01-01,2017-12-23,NA,161,NA,"total=161","EpiBulletin",""
"Zika","Brazil","Ceara","state",2017-01-01,2017-12-23,NA,1502,NA,"total=1502","EpiBulletin",""
"Zika","Brazil","Rio_Grande_do_Norte","state",2017-01-01,2017-12-23,NA,440,NA,"total=440","EpiBulletin",""
"Zika","Brazil","Paraiba","state",2017-01-01,2017-12-23,NA,115,NA,"total=115","EpiBulletin",""
"Zika","Brazil","Pernambuco","state",2017-01-01,2017-12-23,NA,33,NA,"total=33","EpiBulletin",""
"Zika","Brazil","Alagoas","state",2017-01-01,2017-12-23,NA,245,NA,"total=245","EpiBulletin",""
"Zika","Brazil","Sergipe","state",2017-01-01,2017-12-23,NA,17,NA,"total=17","EpiBulletin",""
"Zika","Brazil","Bahia","state",2017-01-01,2017-12-23,NA,2161,NA,"total=2161","EpiBulletin",""
"Zika","Brazil","Minas_Gerais","state",2017-01-01,2017-12-23,NA,750,NA,"total=750","EpiBulletin",""
"Zika","Brazil","Espirito_Santo","state",2017-01-01,2017-12-23,NA,348,NA,"total=348","EpiBulletin",""
"Zika","Brazil","Rio_de_Janeiro","state",2017-01-01,2017-12-23,NA,2210,NA,"total=2210","EpiBulletin",""
"Zika","Brazil","Sao_Paulo","state",2017-01-01,2017-12-23,NA,397,NA,"total=397","EpiBulletin",""
"Zika","Brazil","Parana","state",2017-01-01,2017-12-23,NA,68,NA,"total=68","EpiBulletin",""
"Zika","Brazil","Santa_Catarina","state",2017-01-01,2017-12-23,NA,16,NA,"total=16","EpiBulletin",""
"Zika","Brazil","Rio_Grande_do_Sul","state",2017-01-01,2017-12-23,NA,13,NA,"total=13","EpiBulletin",""
"Zika","Brazil","Mato_Grosso_do_Sul","state",2017-01-01,2017-12-23,NA,71,NA,"total=71","EpiBulletin",""
"Zika","Brazil","Mato_Grosso","state",2017-01-01,2017-12-23,NA,2149,NA,"total=2149","EpiBulletin",""
"Zika","Brazil","Goias","state",2017-01-01,2017-12-23,NA,3844,NA,"total=3844","EpiBulletin",""
"Zika","Brazil","Distrito_Federal","state",2017-01-01,2017-12-23,NA,63,NA,"total=63","EpiBulletin",""
