"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Brazil","Rondonia","state",2017-01-01,2017-12-16,NA,151,NA,"total=151","EpiBulletin",""
"Zika","Brazil","Acre","state",2017-01-01,2017-12-16,NA,42,NA,"total=42","EpiBulletin",""
"Zika","Brazil","Amazonas","state",2017-01-01,2017-12-16,NA,411,NA,"total=411","EpiBulletin",""
"Zika","Brazil","Roraima","state",2017-01-01,2017-12-16,NA,206,NA,"total=206","EpiBulletin",""
"Zika","Brazil","Para","state",2017-01-01,2017-12-16,NA,688,NA,"total=688","EpiBulletin",""
"Zika","Brazil","Amapa","state",2017-01-01,2017-12-16,NA,11,NA,"total=11","EpiBulletin",""
"Zika","Brazil","Tocantins","state",2017-01-01,2017-12-16,NA,708,NA,"total=708","EpiBulletin",""
"Zika","Brazil","Maranhao","state",2017-01-01,2017-12-16,NA,516,NA,"total=516","EpiBulletin",""
"Zika","Brazil","Piaui","state",2017-01-01,2017-12-16,NA,161,NA,"total=161","EpiBulletin",""
"Zika","Brazil","Ceara","state",2017-01-01,2017-12-16,NA,1546,NA,"total=1546","EpiBulletin",""
"Zika","Brazil","Rio_Grande_do_Norte","state",2017-01-01,2017-12-16,NA,440,NA,"total=440","EpiBulletin",""
"Zika","Brazil","Paraiba","state",2017-01-01,2017-12-16,NA,117,NA,"total=117","EpiBulletin",""
"Zika","Brazil","Pernambuco","state",2017-01-01,2017-12-16,NA,59,NA,"total=59","EpiBulletin",""
"Zika","Brazil","Alagoas","state",2017-01-01,2017-12-16,NA,239,NA,"total=239","EpiBulletin",""
"Zika","Brazil","Sergipe","state",2017-01-01,2017-12-16,NA,17,NA,"total=17","EpiBulletin",""
"Zika","Brazil","Bahia","state",2017-01-01,2017-12-16,NA,2158,NA,"total=2158","EpiBulletin",""
"Zika","Brazil","Minas_Gerais","state",2017-01-01,2017-12-16,NA,741,NA,"total=741","EpiBulletin",""
"Zika","Brazil","Espirito_Santo","state",2017-01-01,2017-12-16,NA,347,NA,"total=347","EpiBulletin",""
"Zika","Brazil","Rio_de_Janeiro","state",2017-01-01,2017-12-16,NA,2210,NA,"total=2210","EpiBulletin",""
"Zika","Brazil","Sao_Paulo","state",2017-01-01,2017-12-16,NA,396,NA,"total=396","EpiBulletin",""
"Zika","Brazil","Parana","state",2017-01-01,2017-12-16,NA,69,NA,"total=69","EpiBulletin",""
"Zika","Brazil","Santa_Catarina","state",2017-01-01,2017-12-16,NA,17,NA,"total=17","EpiBulletin",""
"Zika","Brazil","Rio_Grande_do_Sul","state",2017-01-01,2017-12-16,NA,14,NA,"total=14","EpiBulletin",""
"Zika","Brazil","Mato_Grosso_do_Sul","state",2017-01-01,2017-12-16,NA,71,NA,"total=71","EpiBulletin",""
"Zika","Brazil","Mato_Grosso","state",2017-01-01,2017-12-16,NA,2148,NA,"total=2148","EpiBulletin",""
"Zika","Brazil","Goias","state",2017-01-01,2017-12-16,NA,3790,NA,"total=3790","EpiBulletin",""
"Zika","Brazil","Distrito_Federal","state",2017-01-01,2017-12-16,NA,65,NA,"total=65","EpiBulletin",""
