"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Brazil","Rondonia","state",2017-01-01,2017-03-11,NA,99,NA,"total=99","EpiBulletin",""
"Zika","Brazil","Acre","state",2017-01-01,2017-03-11,NA,67,NA,"total=67","EpiBulletin",""
"Zika","Brazil","Amazonas","state",2017-01-01,2017-03-11,NA,154,NA,"total=154","EpiBulletin",""
"Zika","Brazil","Roraima","state",2017-01-01,2017-03-11,NA,52,NA,"total=52","EpiBulletin",""
"Zika","Brazil","Para","state",2017-01-01,2017-03-11,NA,330,NA,"total=330","EpiBulletin",""
"Zika","Brazil","Amapa","state",2017-01-01,2017-03-11,NA,7,NA,"total=7","EpiBulletin",""
"Zika","Brazil","Tocantins","state",2017-01-01,2017-03-11,NA,412,NA,"total=412","EpiBulletin",""
"Zika","Brazil","Maranhao","state",2017-01-01,2017-03-11,NA,104,NA,"total=104","EpiBulletin",""
"Zika","Brazil","Piaui","state",2017-01-01,2017-03-11,NA,5,NA,"total=5","EpiBulletin",""
"Zika","Brazil","Ceara","state",2017-01-01,2017-03-11,NA,163,NA,"total=163","EpiBulletin",""
"Zika","Brazil","Rio_Grande_do_Norte","state",2017-01-01,2017-03-11,NA,39,NA,"total=39","EpiBulletin",""
"Zika","Brazil","Paraiba","state",2017-01-01,2017-03-11,NA,25,NA,"total=25","EpiBulletin",""
"Zika","Brazil","Pernambuco","state",2017-01-01,2017-03-11,NA,8,NA,"total=8","EpiBulletin",""
"Zika","Brazil","Alagoas","state",2017-01-01,2017-03-11,NA,21,NA,"total=21","EpiBulletin",""
"Zika","Brazil","Sergipe","state",2017-01-01,2017-03-11,NA,10,NA,"total=10","EpiBulletin",""
"Zika","Brazil","Bahia","state",2017-01-01,2017-03-11,NA,523,NA,"total=523","EpiBulletin",""
"Zika","Brazil","Minas_Gerais","state",2017-01-01,2017-03-11,NA,284,NA,"total=284","EpiBulletin",""
"Zika","Brazil","Espirito_Santo","state",2017-01-01,2017-03-11,NA,65,NA,"total=65","EpiBulletin",""
"Zika","Brazil","Rio_de_Janeiro","state",2017-01-01,2017-03-11,NA,394,NA,"total=394","EpiBulletin",""
"Zika","Brazil","Sao_Paulo","state",2017-01-01,2017-03-11,NA,217,NA,"total=217","EpiBulletin",""
"Zika","Brazil","Parana","state",2017-01-01,2017-03-11,NA,44,NA,"total=44","EpiBulletin",""
"Zika","Brazil","Santa_Catarina","state",2017-01-01,2017-03-11,NA,14,NA,"total=14","EpiBulletin",""
"Zika","Brazil","Rio_Grande_do_Sul","state",2017-01-01,2017-03-11,NA,25,NA,"total=25","EpiBulletin",""
"Zika","Brazil","Mato_Grosso_do_Sul","state",2017-01-01,2017-03-11,NA,7,NA,"total=7","EpiBulletin",""
"Zika","Brazil","Mato_Grosso","state",2017-01-01,2017-03-11,NA,121,NA,"total=121","EpiBulletin",""
"Zika","Brazil","Goias","state",2017-01-01,2017-03-11,NA,754,NA,"total=754","EpiBulletin",""
"Zika","Brazil","Distrito_Federal","state",2017-01-01,2017-03-11,NA,17,NA,"total=17","EpiBulletin",""
