"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Brazil","Rondonia","state",2017-01-01,2017-09-30,NA,178,NA,"total=178","EpiBulletin",""
"Zika","Brazil","Acre","state",2017-01-01,2017-09-30,NA,23,NA,"total=23","EpiBulletin",""
"Zika","Brazil","Amazonas","state",2017-01-01,2017-09-30,NA,413,NA,"total=413","EpiBulletin",""
"Zika","Brazil","Roraima","state",2017-01-01,2017-09-30,NA,240,NA,"total=240","EpiBulletin",""
"Zika","Brazil","Para","state",2017-01-01,2017-09-30,NA,648,NA,"total=648","EpiBulletin",""
"Zika","Brazil","Amapa","state",2017-01-01,2017-09-30,NA,12,NA,"total=12","EpiBulletin",""
"Zika","Brazil","Tocantins","state",2017-01-01,2017-09-30,NA,767,NA,"total=767","EpiBulletin",""
"Zika","Brazil","Maranhao","state",2017-01-01,2017-09-30,NA,472,NA,"total=472","EpiBulletin",""
"Zika","Brazil","Piaui","state",2017-01-01,2017-09-30,NA,166,NA,"total=166","EpiBulletin",""
"Zika","Brazil","Ceara","state",2017-01-01,2017-09-30,NA,1478,NA,"total=1478","EpiBulletin",""
"Zika","Brazil","Rio_Grande_do_Norte","state",2017-01-01,2017-09-30,NA,334,NA,"total=334","EpiBulletin",""
"Zika","Brazil","Paraiba","state",2017-01-01,2017-09-30,NA,104,NA,"total=104","EpiBulletin",""
"Zika","Brazil","Pernambuco","state",2017-01-01,2017-09-30,NA,59,NA,"total=59","EpiBulletin",""
"Zika","Brazil","Alagoas","state",2017-01-01,2017-09-30,NA,163,NA,"total=163","EpiBulletin",""
"Zika","Brazil","Sergipe","state",2017-01-01,2017-09-30,NA,17,NA,"total=17","EpiBulletin",""
"Zika","Brazil","Bahia","state",2017-01-01,2017-09-30,NA,2020,NA,"total=2020","EpiBulletin",""
"Zika","Brazil","Minas_Gerais","state",2017-01-01,2017-09-30,NA,705,NA,"total=705","EpiBulletin",""
"Zika","Brazil","Espirito_Santo","state",2017-01-01,2017-09-30,NA,324,NA,"total=324","EpiBulletin",""
"Zika","Brazil","Rio_de_Janeiro","state",2017-01-01,2017-09-30,NA,2209,NA,"total=2209","EpiBulletin",""
"Zika","Brazil","Sao_Paulo","state",2017-01-01,2017-09-30,NA,320,NA,"total=320","EpiBulletin",""
"Zika","Brazil","Parana","state",2017-01-01,2017-09-30,NA,55,NA,"total=55","EpiBulletin",""
"Zika","Brazil","Santa_Catarina","state",2017-01-01,2017-09-30,NA,11,NA,"total=11","EpiBulletin",""
"Zika","Brazil","Rio_Grande_do_Sul","state",2017-01-01,2017-09-30,NA,17,NA,"total=17","EpiBulletin",""
"Zika","Brazil","Mato_Grosso_do_Sul","state",2017-01-01,2017-09-30,NA,51,NA,"total=51","EpiBulletin",""
"Zika","Brazil","Mato_Grosso","state",2017-01-01,2017-09-30,NA,2056,NA,"total=2056","EpiBulletin",""
"Zika","Brazil","Goias","state",2017-01-01,2017-09-30,NA,3712,NA,"total=3712","EpiBulletin",""
"Zika","Brazil","Distrito_Federal","state",2017-01-01,2017-09-30,NA,54,NA,"total=54","EpiBulletin",""
