"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Brazil","Rondonia","state",2017-12-31,2018-06-09,NA,9,NA,"total=9","EpiBulletin",""
"Zika","Brazil","Acre","state",2017-12-31,2018-06-09,NA,24,NA,"total=24","EpiBulletin",""
"Zika","Brazil","Amazonas","state",2017-12-31,2018-06-09,NA,180,NA,"total=180","EpiBulletin",""
"Zika","Brazil","Roraima","state",2017-12-31,2018-06-09,NA,17,NA,"total=17","EpiBulletin",""
"Zika","Brazil","Para","state",2017-12-31,2018-06-09,NA,242,NA,"total=242","EpiBulletin",""
"Zika","Brazil","Amapa","state",2017-12-31,2018-06-09,NA,4,NA,"total=4","EpiBulletin",""
"Zika","Brazil","Tocantins","state",2017-12-31,2018-06-09,NA,233,NA,"total=233","EpiBulletin",""
"Zika","Brazil","Maranhao","state",2017-12-31,2018-06-09,NA,48,NA,"total=48","EpiBulletin",""
"Zika","Brazil","Piaui","state",2017-12-31,2018-06-09,NA,9,NA,"total=9","EpiBulletin",""
"Zika","Brazil","Ceara","state",2017-12-31,2018-06-09,NA,84,NA,"total=84","EpiBulletin",""
"Zika","Brazil","Rio_Grande_do_Norte","state",2017-12-31,2018-06-09,NA,195,NA,"total=195","EpiBulletin",""
"Zika","Brazil","Paraiba","state",2017-12-31,2018-06-09,NA,97,NA,"total=97","EpiBulletin",""
"Zika","Brazil","Pernambuco","state",2017-12-31,2018-06-09,NA,59,NA,"total=59","EpiBulletin",""
"Zika","Brazil","Alagoas","state",2017-12-31,2018-06-09,NA,164,NA,"total=164","EpiBulletin",""
"Zika","Brazil","Sergipe","state",2017-12-31,2018-06-09,NA,4,NA,"total=4","EpiBulletin",""
"Zika","Brazil","Bahia","state",2017-12-31,2018-06-09,NA,527,NA,"total=527","EpiBulletin",""
"Zika","Brazil","Minas_Gerais","state",2017-12-31,2018-06-09,NA,221,NA,"total=221","EpiBulletin",""
"Zika","Brazil","Espirito_Santo","state",2017-12-31,2018-06-09,NA,101,NA,"total=101","EpiBulletin",""
"Zika","Brazil","Rio_de_Janeiro","state",2017-12-31,2018-06-09,NA,940,NA,"total=940","EpiBulletin",""
"Zika","Brazil","Sao_Paulo","state",2017-12-31,2018-06-09,NA,229,NA,"total=229","EpiBulletin",""
"Zika","Brazil","Parana","state",2017-12-31,2018-06-09,NA,17,NA,"total=17","EpiBulletin",""
"Zika","Brazil","Santa_Catarina","state",2017-12-31,2018-06-09,NA,9,NA,"total=9","EpiBulletin",""
"Zika","Brazil","Rio_Grande_do_Sul","state",2017-12-31,2018-06-09,NA,5,NA,"total=5","EpiBulletin",""
"Zika","Brazil","Mato_Grosso_do_Sul","state",2017-12-31,2018-06-09,NA,35,NA,"total=35","EpiBulletin",""
"Zika","Brazil","Mato_Grosso","state",2017-12-31,2018-06-09,NA,496,NA,"total=496","EpiBulletin",""
"Zika","Brazil","Goias","state",2017-12-31,2018-06-09,NA,603,NA,"total=603","EpiBulletin",""
"Zika","Brazil","Distrito_Federal","state",2017-12-31,2018-06-09,NA,19,NA,"total=19","EpiBulletin",""
