"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Chik","Colombia","Amazonas","province",2015-01-04,2015-07-18,NA,13,NA,"clinical=6;lab=3;suspicious=4","EpiBulletin",""
"Chik","Colombia","Caqueta","province",2015-01-04,2015-07-18,NA,6025,NA,"clinical=5874;lab=26;suspicious=125","EpiBulletin",""
"Chik","Colombia","Guainia","province",2015-01-04,2015-07-18,NA,72,NA,"clinical=57;lab=14;suspicious=1","EpiBulletin",""
"Chik","Colombia","Guaviare","province",2015-01-04,2015-07-18,NA,1370,NA,"clinical=1341;lab=5;suspicious=24","EpiBulletin",""
"Chik","Colombia","Vaupes","province",2015-01-04,2015-07-18,NA,3,NA,"clinical=0;lab=0;suspicious=3","EpiBulletin",""
"Chik","Colombia","Putumayo","province",2015-01-04,2015-07-18,NA,427,NA,"clinical=422;lab=5;suspicious=0","EpiBulletin",""
"Chik","Colombia","Antioquia","province",2015-01-04,2015-07-18,NA,12801,NA,"clinical=12661;lab=33;suspicious=107","EpiBulletin",""
"Chik","Colombia","Bogota","province",2015-01-04,2015-07-18,NA,211,NA,"clinical=0;lab=1;suspicious=210","EpiBulletin",""
"Chik","Colombia","Caldas","province",2015-01-04,2015-07-18,NA,2643,NA,"clinical=2587;lab=17;suspicious=39","EpiBulletin",""
"Chik","Colombia","Cundinamarca","province",2015-01-04,2015-07-18,NA,15742,NA,"clinical=15567;lab=137;suspicious=38","EpiBulletin",""
"Chik","Colombia","Huila","province",2015-01-04,2015-07-18,NA,27292,NA,"clinical=27157;lab=108;suspicious=27","EpiBulletin",""
"Chik","Colombia","Quindio","province",2015-01-04,2015-07-18,NA,3212,NA,"clinical=3212;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Risaralda","province",2015-01-04,2015-07-18,NA,2309,NA,"clinical=2299;lab=10;suspicious=0","EpiBulletin",""
"Chik","Colombia","Tolima","province",2015-01-04,2015-07-18,NA,36827,NA,"clinical=36674;lab=143;suspicious=10","EpiBulletin",""
"Chik","Colombia","Boyaca","province",2015-01-04,2015-07-18,NA,625,NA,"clinical=541;lab=43;suspicious=41","EpiBulletin",""
"Chik","Colombia","Norte_Santander","province",2015-01-04,2015-07-18,NA,5988,NA,"clinical=5927;lab=40;suspicious=21","EpiBulletin",""
"Chik","Colombia","Santander","province",2015-01-04,2015-07-18,NA,7887,NA,"clinical=7805;lab=10;suspicious=72","EpiBulletin",""
"Chik","Colombia","Arauca","province",2015-01-04,2015-07-18,NA,5026,NA,"clinical=5021;lab=5;suspicious=0","EpiBulletin",""
"Chik","Colombia","Casanare","province",2015-01-04,2015-07-18,NA,14552,NA,"clinical=14522;lab=29;suspicious=1","EpiBulletin",""
"Chik","Colombia","Meta","province",2015-01-04,2015-07-18,NA,17618,NA,"clinical=17464;lab=58;suspicious=96","EpiBulletin",""
"Chik","Colombia","Vichada","province",2015-01-04,2015-07-18,NA,161,NA,"clinical=41;lab=1;suspicious=119","EpiBulletin",""
"Chik","Colombia","Cauca","province",2015-01-04,2015-07-18,NA,3406,NA,"clinical=3257;lab=27;suspicious=122","EpiBulletin",""
"Chik","Colombia","Choco","province",2015-01-04,2015-07-18,NA,720,NA,"clinical=639;lab=13;suspicious=68","EpiBulletin",""
"Chik","Colombia","Narino","province",2015-01-04,2015-07-18,NA,1163,NA,"clinical=1082;lab=30;suspicious=51","EpiBulletin",""
"Chik","Colombia","Valle","province",2015-01-04,2015-07-18,NA,105066,NA,"clinical=104997;lab=69;suspicious=0","EpiBulletin",""
"Chik","Colombia","Atlantico","province",2015-01-04,2015-07-18,NA,1656,NA,"clinical=1656;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Barranquilla","province",2015-01-04,2015-07-18,NA,4727,NA,"clinical=4727;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Bolivar","province",2015-01-04,2015-07-18,NA,505,NA,"clinical=504;lab=1;suspicious=0","EpiBulletin",""
"Chik","Colombia","Cartagena","province",2015-01-04,2015-07-18,NA,385,NA,"clinical=385;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Cesar","province",2015-01-04,2015-07-18,NA,3607,NA,"clinical=3595;lab=12;suspicious=0","EpiBulletin",""
"Chik","Colombia","Cordoba","province",2015-01-04,2015-07-18,NA,12379,NA,"clinical=12374;lab=5;suspicious=0","EpiBulletin",""
"Chik","Colombia","Guajira","province",2015-01-04,2015-07-18,NA,4469,NA,"clinical=4461;lab=8;suspicious=0","EpiBulletin",""
"Chik","Colombia","Magdalena","province",2015-01-04,2015-07-18,NA,2017,NA,"clinical=2016;lab=1;suspicious=0","EpiBulletin",""
"Chik","Colombia","San_Andres","province",2015-01-04,2015-07-18,NA,618,NA,"clinical=614;lab=1;suspicious=3","EpiBulletin",""
"Chik","Colombia","Santa_Marta","province",2015-01-04,2015-07-18,NA,1573,NA,"clinical=1569;lab=4;suspicious=0","EpiBulletin",""
"Chik","Colombia","Sucre","province",2015-01-04,2015-07-18,NA,6609,NA,"clinical=6604;lab=5;suspicious=0","EpiBulletin",""
