"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Chik","Colombia","Valle","province",2016-01-03,2016-03-05,NA,1594,NA,"clinical=1590;lab=4;suspicious=0","EpiBulletin",""
"Chik","Colombia","Tolima","province",2016-01-03,2016-03-05,NA,1141,NA,"clinical=1115;lab=10;suspicious=16","EpiBulletin",""
"Chik","Colombia","Cundinamarca","province",2016-01-03,2016-03-05,NA,876,NA,"clinical=844;lab=11;suspicious=21","EpiBulletin",""
"Chik","Colombia","Santander","province",2016-01-03,2016-03-05,NA,761,NA,"clinical=752;lab=2;suspicious=7","EpiBulletin",""
"Chik","Colombia","Huila","province",2016-01-03,2016-03-05,NA,686,NA,"clinical=682;lab=4;suspicious=0","EpiBulletin",""
"Chik","Colombia","Meta","province",2016-01-03,2016-03-05,NA,595,NA,"clinical=593;lab=2;suspicious=0","EpiBulletin",""
"Chik","Colombia","Antioquia","province",2016-01-03,2016-03-05,NA,422,NA,"clinical=414;lab=5;suspicious=3","EpiBulletin",""
"Chik","Colombia","Risaralda","province",2016-01-03,2016-03-05,NA,382,NA,"clinical=382;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Caqueta","province",2016-01-03,2016-03-05,NA,354,NA,"clinical=351;lab=1;suspicious=2","EpiBulletin",""
"Chik","Colombia","Barranquilla","province",2016-01-03,2016-03-05,NA,349,NA,"clinical=349;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Putumayo","province",2016-01-03,2016-03-05,NA,256,NA,"clinical=254;lab=2;suspicious=0","EpiBulletin",""
"Chik","Colombia","Quindio","province",2016-01-03,2016-03-05,NA,224,NA,"clinical=223;lab=1;suspicious=0","EpiBulletin",""
"Chik","Colombia","Cauca","province",2016-01-03,2016-03-05,NA,176,NA,"clinical=174;lab=2;suspicious=0","EpiBulletin",""
"Chik","Colombia","Cordoba","province",2016-01-03,2016-03-05,NA,132,NA,"clinical=131;lab=1;suspicious=0","EpiBulletin",""
"Chik","Colombia","Norte_Santander","province",2016-01-03,2016-03-05,NA,122,NA,"clinical=116;lab=1;suspicious=5","EpiBulletin",""
"Chik","Colombia","Sucre","province",2016-01-03,2016-03-05,NA,103,NA,"clinical=103;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Cesar","province",2016-01-03,2016-03-05,NA,99,NA,"clinical=98;lab=1;suspicious=0","EpiBulletin",""
"Chik","Colombia","Boyaca","province",2016-01-03,2016-03-05,NA,96,NA,"clinical=88;lab=0;suspicious=8","EpiBulletin",""
"Chik","Colombia","Atlantico","province",2016-01-03,2016-03-05,NA,81,NA,"clinical=81;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Arauca","province",2016-01-03,2016-03-05,NA,78,NA,"clinical=77;lab=1;suspicious=0","EpiBulletin",""
"Chik","Colombia","Caldas","province",2016-01-03,2016-03-05,NA,75,NA,"clinical=71;lab=1;suspicious=3","EpiBulletin",""
"Chik","Colombia","Casanare","province",2016-01-03,2016-03-05,NA,61,NA,"clinical=61;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Narino","province",2016-01-03,2016-03-05,NA,34,NA,"clinical=14;lab=1;suspicious=19","EpiBulletin",""
"Chik","Colombia","Santa_Marta","province",2016-01-03,2016-03-05,NA,30,NA,"clinical=27;lab=3;suspicious=0","EpiBulletin",""
"Chik","Colombia","Bolivar","province",2016-01-03,2016-03-05,NA,25,NA,"clinical=25;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Guaviare","province",2016-01-03,2016-03-05,NA,19,NA,"clinical=19;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Guainia","province",2016-01-03,2016-03-05,NA,16,NA,"clinical=15;lab=1;suspicious=0","EpiBulletin",""
"Chik","Colombia","Buenaventura","province",2016-01-03,2016-03-05,NA,16,NA,"clinical=16;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Vichada","province",2016-01-03,2016-03-05,NA,12,NA,"clinical=12;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Magdalena","province",2016-01-03,2016-03-05,NA,12,NA,"clinical=12;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Cartagena","province",2016-01-03,2016-03-05,NA,11,NA,"clinical=11;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Choco","province",2016-01-03,2016-03-05,NA,10,NA,"clinical=6;lab=2;suspicious=2","EpiBulletin",""
"Chik","Colombia","Exterior","province",2016-01-03,2016-03-05,NA,10,NA,"clinical=0;lab=1;suspicious=9","EpiBulletin",""
"Chik","Colombia","Guajira","province",2016-01-03,2016-03-05,NA,9,NA,"clinical=9;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Amazonas","province",2016-01-03,2016-03-05,NA,9,NA,"clinical=8;lab=0;suspicious=1","EpiBulletin",""
"Chik","Colombia","Vaupes","province",2016-01-03,2016-03-05,NA,6,NA,"clinical=6;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","San_Andres","province",2016-01-03,2016-03-05,NA,4,NA,"clinical=4;lab=0;suspicious=0","EpiBulletin",""
