"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Chik","Colombia","Valle","province",2017-01-01,2017-11-18,NA,180,NA,"clinical=179;lab=1;suspicious=0","EpiBulletin",""
"Chik","Colombia","Santander","province",2017-01-01,2017-11-18,NA,98,NA,"clinical=92;lab=1;suspicious=5","EpiBulletin",""
"Chik","Colombia","Tolima","province",2017-01-01,2017-11-18,NA,94,NA,"clinical=91;lab=2;suspicious=1","EpiBulletin",""
"Chik","Colombia","Cundinamarca","province",2017-01-01,2017-11-18,NA,79,NA,"clinical=69;lab=3;suspicious=7","EpiBulletin",""
"Chik","Colombia","Antioquia","province",2017-01-01,2017-11-18,NA,72,NA,"clinical=64;lab=5;suspicious=3","EpiBulletin",""
"Chik","Colombia","Putumayo","province",2017-01-01,2017-11-18,NA,69,NA,"clinical=66;lab=3;suspicious=0","EpiBulletin",""
"Chik","Colombia","Huila","province",2017-01-01,2017-11-18,NA,63,NA,"clinical=62;lab=1;suspicious=0","EpiBulletin",""
"Chik","Colombia","Meta","province",2017-01-01,2017-11-18,NA,61,NA,"clinical=60;lab=1;suspicious=0","EpiBulletin",""
"Chik","Colombia","Risaralda","province",2017-01-01,2017-11-18,NA,58,NA,"clinical=58;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Guaviare","province",2017-01-01,2017-11-18,NA,29,NA,"clinical=25;lab=4;suspicious=0","EpiBulletin",""
"Chik","Colombia","Casanare","province",2017-01-01,2017-11-18,NA,30,NA,"clinical=28;lab=2;suspicious=0","EpiBulletin",""
"Chik","Colombia","Norte_Santander","province",2017-01-01,2017-11-18,NA,20,NA,"clinical=20;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Caqueta","province",2017-01-01,2017-11-18,NA,18,NA,"clinical=15;lab=2;suspicious=1","EpiBulletin",""
"Chik","Colombia","Caldas","province",2017-01-01,2017-11-18,NA,15,NA,"clinical=15;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Quindio","province",2017-01-01,2017-11-18,NA,14,NA,"clinical=14;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Atlantico","province",2017-01-01,2017-11-18,NA,13,NA,"clinical=12;lab=1;suspicious=0","EpiBulletin",""
"Chik","Colombia","Arauca","province",2017-01-01,2017-11-18,NA,12,NA,"clinical=12;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Sucre","province",2017-01-01,2017-11-18,NA,11,NA,"clinical=10;lab=1;suspicious=0","EpiBulletin",""
"Chik","Colombia","Cesar","province",2017-01-01,2017-11-18,NA,11,NA,"clinical=11;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Barranquilla","province",2017-01-01,2017-11-18,NA,10,NA,"clinical=9;lab=1;suspicious=0","EpiBulletin",""
"Chik","Colombia","Boyaca","province",2017-01-01,2017-11-18,NA,10,NA,"clinical=4;lab=0;suspicious=6","EpiBulletin",""
"Chik","Colombia","Santa_Marta","province",2017-01-01,2017-11-18,NA,10,NA,"clinical=10;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Cartagena","province",2017-01-01,2017-11-18,NA,10,NA,"clinical=10;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Cordoba","province",2017-01-01,2017-11-18,NA,7,NA,"clinical=7;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Narino","province",2017-01-01,2017-11-18,NA,7,NA,"clinical=7;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Cauca","province",2017-01-01,2017-11-18,NA,6,NA,"clinical=6;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Bolivar","province",2017-01-01,2017-11-18,NA,6,NA,"clinical=6;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Amazonas","province",2017-01-01,2017-11-18,NA,5,NA,"clinical=4;lab=0;suspicious=1","EpiBulletin",""
"Chik","Colombia","San_Andres","province",2017-01-01,2017-11-18,NA,3,NA,"clinical=3;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Buenaventura","province",2017-01-01,2017-11-18,NA,3,NA,"clinical=3;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Magdalena","province",2017-01-01,2017-11-18,NA,3,NA,"clinical=3;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Vaupes","province",2017-01-01,2017-11-18,NA,2,NA,"clinical=1;lab=0;suspicious=1","EpiBulletin",""
"Chik","Colombia","Guajira","province",2017-01-01,2017-11-18,NA,2,NA,"clinical=2;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Choco","province",2017-01-01,2017-11-18,NA,1,NA,"clinical=0;lab=0;suspicious=1","EpiBulletin",""
"Chik","Colombia","Vichada","province",2017-01-01,2017-11-18,NA,1,NA,"clinical=1;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Exterior","province",2017-01-01,2017-11-18,NA,14,NA,"clinical=0;lab=1;suspicious=13","EpiBulletin",""
