"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Chik","Colombia","Amazonas","province",2015-01-04,2015-03-21,NA,17,NA,"clinical=10;lab=2;suspicious=5","EpiBulletin",""
"Chik","Colombia","Caqueta","province",2015-01-04,2015-03-21,NA,740,NA,"clinical=578;lab=7;suspicious=155","EpiBulletin",""
"Chik","Colombia","Guainia","province",2015-01-04,2015-03-21,NA,14,NA,"clinical=0;lab=0;suspicious=14","EpiBulletin",""
"Chik","Colombia","Guaviare","province",2015-01-04,2015-03-21,NA,8,NA,"clinical=0;lab=0;suspicious=8","EpiBulletin",""
"Chik","Colombia","Vaupes","province",2015-01-04,2015-03-21,NA,1,NA,"clinical=0;lab=0;suspicious=1","EpiBulletin",""
"Chik","Colombia","Putumayo","province",2015-01-04,2015-03-21,NA,143,NA,"clinical=116;lab=24;suspicious=3","EpiBulletin",""
"Chik","Colombia","Antioquia","province",2015-01-04,2015-03-21,NA,9513,NA,"clinical=8944;lab=76;suspicious=493","EpiBulletin",""
"Chik","Colombia","Bogota","province",2015-01-04,2015-03-21,NA,244,NA,"clinical=0;lab=1;suspicious=243","EpiBulletin",""
"Chik","Colombia","Caldas","province",2015-01-04,2015-03-21,NA,2186,NA,"clinical=2131;lab=23;suspicious=32","EpiBulletin",""
"Chik","Colombia","Cundinamarca","province",2015-01-04,2015-03-21,NA,13235,NA,"clinical=13025;lab=77;suspicious=133","EpiBulletin",""
"Chik","Colombia","Huila","province",2015-01-04,2015-03-21,NA,23623,NA,"clinical=23370;lab=58;suspicious=195","EpiBulletin",""
"Chik","Colombia","Quindio","province",2015-01-04,2015-03-21,NA,233,NA,"clinical=231;lab=1;suspicious=1","EpiBulletin",""
"Chik","Colombia","Risaralda","province",2015-01-04,2015-03-21,NA,183,NA,"clinical=177;lab=5;suspicious=1","EpiBulletin",""
"Chik","Colombia","Tolima","province",2015-01-04,2015-03-21,NA,25957,NA,"clinical=25201;lab=76;suspicious=680","EpiBulletin",""
"Chik","Colombia","Boyaca","province",2015-01-04,2015-03-21,NA,414,NA,"clinical=379;lab=12;suspicious=23","EpiBulletin",""
"Chik","Colombia","Norte_Santander","province",2015-01-04,2015-03-21,NA,30141,NA,"clinical=29544;lab=382;suspicious=215","EpiBulletin",""
"Chik","Colombia","Santander","province",2015-01-04,2015-03-21,NA,2698,NA,"clinical=2617;lab=15;suspicious=66","EpiBulletin",""
"Chik","Colombia","Arauca","province",2015-01-04,2015-03-21,NA,2342,NA,"clinical=1928;lab=3;suspicious=411","EpiBulletin",""
"Chik","Colombia","Casanare","province",2015-01-04,2015-03-21,NA,3402,NA,"clinical=3309;lab=3;suspicious=90","EpiBulletin",""
"Chik","Colombia","Meta","province",2015-01-04,2015-03-21,NA,1742,NA,"clinical=1583;lab=12;suspicious=147","EpiBulletin",""
"Chik","Colombia","Vichada","province",2015-01-04,2015-03-21,NA,40,NA,"clinical=0;lab=0;suspicious=40","EpiBulletin",""
"Chik","Colombia","Cauca","province",2015-01-04,2015-03-21,NA,1053,NA,"clinical=223;lab=6;suspicious=824","EpiBulletin",""
"Chik","Colombia","Choco","province",2015-01-04,2015-03-21,NA,186,NA,"clinical=15;lab=2;suspicious=169","EpiBulletin",""
"Chik","Colombia","Narino","province",2015-01-04,2015-03-21,NA,188,NA,"clinical=166;lab=3;suspicious=19","EpiBulletin",""
"Chik","Colombia","Valle","province",2015-01-04,2015-03-21,NA,23932,NA,"clinical=23900;lab=25;suspicious=7","EpiBulletin",""
"Chik","Colombia","Atlantico","province",2015-01-04,2015-03-21,NA,3564,NA,"clinical=3501;lab=32;suspicious=31","EpiBulletin",""
"Chik","Colombia","Barranquilla","province",2015-01-04,2015-03-21,NA,7992,NA,"clinical=7976;lab=16;suspicious=0","EpiBulletin",""
"Chik","Colombia","Bolivar","province",2015-01-04,2015-03-21,NA,18588,NA,"clinical=18281;lab=307;suspicious=0","EpiBulletin",""
"Chik","Colombia","Cartagena","province",2015-01-04,2015-03-21,NA,12590,NA,"clinical=12560;lab=30;suspicious=0","EpiBulletin",""
"Chik","Colombia","Cesar","province",2015-01-04,2015-03-21,NA,3249,NA,"clinical=3188;lab=43;suspicious=18","EpiBulletin",""
"Chik","Colombia","Cordoba","province",2015-01-04,2015-03-21,NA,16754,NA,"clinical=16647;lab=94;suspicious=13","EpiBulletin",""
"Chik","Colombia","Guajira","province",2015-01-04,2015-03-21,NA,11033,NA,"clinical=10950;lab=50;suspicious=33","EpiBulletin",""
"Chik","Colombia","Magdalena","province",2015-01-04,2015-03-21,NA,5773,NA,"clinical=5403;lab=30;suspicious=340","EpiBulletin",""
"Chik","Colombia","San_Andres","province",2015-01-04,2015-03-21,NA,643,NA,"clinical=629;lab=5;suspicious=9","EpiBulletin",""
"Chik","Colombia","Santa_Marta","province",2015-01-04,2015-03-21,NA,5840,NA,"clinical=5827;lab=13;suspicious=0","EpiBulletin",""
"Chik","Colombia","Sucre","province",2015-01-04,2015-03-21,NA,20752,NA,"clinical=20651;lab=98;suspicious=3","EpiBulletin",""
