"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Chik","Colombia","Valle","province",2016-01-03,2016-11-12,NA,4089,NA,"clinical=4055;lab=34;suspicious=0","EpiBulletin",""
"Chik","Colombia","Santander","province",2016-01-03,2016-11-12,NA,2284,NA,"clinical=2225;lab=21;suspicious=38","EpiBulletin",""
"Chik","Colombia","Tolima","province",2016-01-03,2016-11-12,NA,1634,NA,"clinical=1596;lab=18;suspicious=20","EpiBulletin",""
"Chik","Colombia","Risaralda","province",2016-01-03,2016-11-12,NA,1527,NA,"clinical=1522;lab=4;suspicious=1","EpiBulletin",""
"Chik","Colombia","Cundinamarca","province",2016-01-03,2016-11-12,NA,1286,NA,"clinical=1239;lab=20;suspicious=27","EpiBulletin",""
"Chik","Colombia","Meta","province",2016-01-03,2016-11-12,NA,1192,NA,"clinical=1182;lab=10;suspicious=0","EpiBulletin",""
"Chik","Colombia","Huila","province",2016-01-03,2016-11-12,NA,989,NA,"clinical=982;lab=7;suspicious=0","EpiBulletin",""
"Chik","Colombia","Antioquia","province",2016-01-03,2016-11-12,NA,903,NA,"clinical=861;lab=21;suspicious=21","EpiBulletin",""
"Chik","Colombia","Barranquilla","province",2016-01-03,2016-11-12,NA,702,NA,"clinical=701;lab=1;suspicious=0","EpiBulletin",""
"Chik","Colombia","Putumayo","province",2016-01-03,2016-11-12,NA,614,NA,"clinical=604;lab=10;suspicious=0","EpiBulletin",""
"Chik","Colombia","Caqueta","province",2016-01-03,2016-11-12,NA,626,NA,"clinical=617;lab=6;suspicious=3","EpiBulletin",""
"Chik","Colombia","Quindio","province",2016-01-03,2016-11-12,NA,587,NA,"clinical=584;lab=3;suspicious=0","EpiBulletin",""
"Chik","Colombia","Cordoba","province",2016-01-03,2016-11-12,NA,409,NA,"clinical=407;lab=2;suspicious=0","EpiBulletin",""
"Chik","Colombia","Cauca","province",2016-01-03,2016-11-12,NA,381,NA,"clinical=371;lab=6;suspicious=4","EpiBulletin",""
"Chik","Colombia","Casanare","province",2016-01-03,2016-11-12,NA,269,NA,"clinical=266;lab=3;suspicious=0","EpiBulletin",""
"Chik","Colombia","Arauca","province",2016-01-03,2016-11-12,NA,250,NA,"clinical=248;lab=2;suspicious=0","EpiBulletin",""
"Chik","Colombia","Boyaca","province",2016-01-03,2016-11-12,NA,223,NA,"clinical=202;lab=1;suspicious=20","EpiBulletin",""
"Chik","Colombia","Norte_Santander","province",2016-01-03,2016-11-12,NA,189,NA,"clinical=178;lab=2;suspicious=9","EpiBulletin",""
"Chik","Colombia","Guaviare","province",2016-01-03,2016-11-12,NA,184,NA,"clinical=181;lab=2;suspicious=1","EpiBulletin",""
"Chik","Colombia","Caldas","province",2016-01-03,2016-11-12,NA,146,NA,"clinical=143;lab=0;suspicious=3","EpiBulletin",""
"Chik","Colombia","Cesar","province",2016-01-03,2016-11-12,NA,134,NA,"clinical=133;lab=1;suspicious=0","EpiBulletin",""
"Chik","Colombia","Sucre","province",2016-01-03,2016-11-12,NA,119,NA,"clinical=119;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Santa_Marta","province",2016-01-03,2016-11-12,NA,109,NA,"clinical=104;lab=5;suspicious=0","EpiBulletin",""
"Chik","Colombia","Atlantico","province",2016-01-03,2016-11-12,NA,101,NA,"clinical=101;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Narino","province",2016-01-03,2016-11-12,NA,76,NA,"clinical=40;lab=2;suspicious=34","EpiBulletin",""
"Chik","Colombia","Bolivar","province",2016-01-03,2016-11-12,NA,38,NA,"clinical=38;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Cartagena","province",2016-01-03,2016-11-12,NA,36,NA,"clinical=36;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Vichada","province",2016-01-03,2016-11-12,NA,33,NA,"clinical=29;lab=4;suspicious=0","EpiBulletin",""
"Chik","Colombia","Exterior","province",2016-01-03,2016-11-12,NA,28,NA,"clinical=0;lab=2;suspicious=26","EpiBulletin",""
"Chik","Colombia","Buenaventura","province",2016-01-03,2016-11-12,NA,28,NA,"clinical=28;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Guainia","province",2016-01-03,2016-11-12,NA,27,NA,"clinical=26;lab=1;suspicious=0","EpiBulletin",""
"Chik","Colombia","San_Andres","province",2016-01-03,2016-11-12,NA,24,NA,"clinical=21;lab=0;suspicious=3","EpiBulletin",""
"Chik","Colombia","Amazonas","province",2016-01-03,2016-11-12,NA,23,NA,"clinical=18;lab=0;suspicious=5","EpiBulletin",""
"Chik","Colombia","Choco","province",2016-01-03,2016-11-12,NA,21,NA,"clinical=11;lab=2;suspicious=8","EpiBulletin",""
"Chik","Colombia","Magdalena","province",2016-01-03,2016-11-12,NA,21,NA,"clinical=21;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Guajira","province",2016-01-03,2016-11-12,NA,16,NA,"clinical=16;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Vaupes","province",2016-01-03,2016-11-12,NA,11,NA,"clinical=11;lab=0;suspicious=0","EpiBulletin",""
