"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Chik","Colombia","Valle","province",2016-01-03,2016-02-27,NA,1397,NA,"clinical=1396;lab=1;suspicious=0","EpiBulletin",""
"Chik","Colombia","Tolima","province",2016-01-03,2016-02-27,NA,1134,NA,"clinical=1108;lab=10;suspicious=16","EpiBulletin",""
"Chik","Colombia","Cundinamarca","province",2016-01-03,2016-02-27,NA,824,NA,"clinical=793;lab=11;suspicious=20","EpiBulletin",""
"Chik","Colombia","Santander","province",2016-01-03,2016-02-27,NA,659,NA,"clinical=653;lab=1;suspicious=5","EpiBulletin",""
"Chik","Colombia","Huila","province",2016-01-03,2016-02-27,NA,642,NA,"clinical=638;lab=4;suspicious=0","EpiBulletin",""
"Chik","Colombia","Meta","province",2016-01-03,2016-02-27,NA,438,NA,"clinical=436;lab=2;suspicious=0","EpiBulletin",""
"Chik","Colombia","Antioquia","province",2016-01-03,2016-02-27,NA,404,NA,"clinical=397;lab=5;suspicious=2","EpiBulletin",""
"Chik","Colombia","Barranquilla","province",2016-01-03,2016-02-27,NA,336,NA,"clinical=336;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Caqueta","province",2016-01-03,2016-02-27,NA,329,NA,"clinical=327;lab=0;suspicious=2","EpiBulletin",""
"Chik","Colombia","Risaralda","province",2016-01-03,2016-02-27,NA,293,NA,"clinical=293;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Putumayo","province",2016-01-03,2016-02-27,NA,216,NA,"clinical=214;lab=2;suspicious=0","EpiBulletin",""
"Chik","Colombia","Quindio","province",2016-01-03,2016-02-27,NA,207,NA,"clinical=206;lab=1;suspicious=0","EpiBulletin",""
"Chik","Colombia","Cauca","province",2016-01-03,2016-02-27,NA,143,NA,"clinical=140;lab=2;suspicious=1","EpiBulletin",""
"Chik","Colombia","Cordoba","province",2016-01-03,2016-02-27,NA,122,NA,"clinical=121;lab=1;suspicious=0","EpiBulletin",""
"Chik","Colombia","Norte_Santander","province",2016-01-03,2016-02-27,NA,117,NA,"clinical=112;lab=0;suspicious=5","EpiBulletin",""
"Chik","Colombia","Sucre","province",2016-01-03,2016-02-27,NA,99,NA,"clinical=99;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Cesar","province",2016-01-03,2016-02-27,NA,98,NA,"clinical=97;lab=1;suspicious=0","EpiBulletin",""
"Chik","Colombia","Boyaca","province",2016-01-03,2016-02-27,NA,89,NA,"clinical=81;lab=0;suspicious=8","EpiBulletin",""
"Chik","Colombia","Atlantico","province",2016-01-03,2016-02-27,NA,75,NA,"clinical=75;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Arauca","province",2016-01-03,2016-02-27,NA,68,NA,"clinical=67;lab=1;suspicious=0","EpiBulletin",""
"Chik","Colombia","Caldas","province",2016-01-03,2016-02-27,NA,67,NA,"clinical=65;lab=1;suspicious=1","EpiBulletin",""
"Chik","Colombia","Casanare","province",2016-01-03,2016-02-27,NA,52,NA,"clinical=52;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Narino","province",2016-01-03,2016-02-27,NA,29,NA,"clinical=12;lab=1;suspicious=16","EpiBulletin",""
"Chik","Colombia","Santa_Marta","province",2016-01-03,2016-02-27,NA,27,NA,"clinical=25;lab=2;suspicious=0","EpiBulletin",""
"Chik","Colombia","Bolivar","province",2016-01-03,2016-02-27,NA,25,NA,"clinical=25;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Guaviare","province",2016-01-03,2016-02-27,NA,17,NA,"clinical=17;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Guainia","province",2016-01-03,2016-02-27,NA,13,NA,"clinical=12;lab=1;suspicious=0","EpiBulletin",""
"Chik","Colombia","Buenaventura","province",2016-01-03,2016-02-27,NA,13,NA,"clinical=13;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Cartagena","province",2016-01-03,2016-02-27,NA,11,NA,"clinical=11;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Vichada","province",2016-01-03,2016-02-27,NA,11,NA,"clinical=11;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Magdalena","province",2016-01-03,2016-02-27,NA,10,NA,"clinical=10;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Choco","province",2016-01-03,2016-02-27,NA,10,NA,"clinical=6;lab=2;suspicious=2","EpiBulletin",""
"Chik","Colombia","Exterior","province",2016-01-03,2016-02-27,NA,10,NA,"clinical=0;lab=1;suspicious=9","EpiBulletin",""
"Chik","Colombia","Guajira","province",2016-01-03,2016-02-27,NA,8,NA,"clinical=8;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Amazonas","province",2016-01-03,2016-02-27,NA,5,NA,"clinical=4;lab=0;suspicious=1","EpiBulletin",""
"Chik","Colombia","Vaupes","province",2016-01-03,2016-02-27,NA,5,NA,"clinical=5;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","San_Andres","province",2016-01-03,2016-02-27,NA,4,NA,"clinical=4;lab=0;suspicious=0","EpiBulletin",""
