"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Chik","Colombia","Amazonas","province",2015-01-04,2015-02-14,NA,19,NA,"clinical=0;lab=1;suspicious=18","EpiBulletin",""
"Chik","Colombia","Caqueta","province",2015-01-04,2015-02-14,NA,135,NA,"clinical=34;lab=1;suspicious=100","EpiBulletin",""
"Chik","Colombia","Guainia","province",2015-01-04,2015-02-14,NA,7,NA,"clinical=0;lab=0;suspicious=7","EpiBulletin",""
"Chik","Colombia","Guaviare","province",2015-01-04,2015-02-14,NA,7,NA,"clinical=0;lab=0;suspicious=7","EpiBulletin",""
"Chik","Colombia","Vaupes","province",2015-01-04,2015-02-14,NA,0,NA,"clinical=0;lab=0;suspicious=0","EpiBulletin",""
"Chik","Colombia","Putumayo","province",2015-01-04,2015-02-14,NA,113,NA,"clinical=87;lab=24;suspicious=2","EpiBulletin",""
"Chik","Colombia","Antioquia","province",2015-01-04,2015-02-14,NA,6157,NA,"clinical=6011;lab=47;suspicious=99","EpiBulletin",""
"Chik","Colombia","Bogota","province",2015-01-04,2015-02-14,NA,224,NA,"clinical=0;lab=1;suspicious=223","EpiBulletin",""
"Chik","Colombia","Caldas","province",2015-01-04,2015-02-14,NA,1906,NA,"clinical=1873;lab=14;suspicious=19","EpiBulletin",""
"Chik","Colombia","Cundinamarca","province",2015-01-04,2015-02-14,NA,9859,NA,"clinical=9590;lab=53;suspicious=216","EpiBulletin",""
"Chik","Colombia","Huila","province",2015-01-04,2015-02-14,NA,17928,NA,"clinical=17753;lab=37;suspicious=138","EpiBulletin",""
"Chik","Colombia","Quindio","province",2015-01-04,2015-02-14,NA,101,NA,"clinical=99;lab=1;suspicious=1","EpiBulletin",""
"Chik","Colombia","Risaralda","province",2015-01-04,2015-02-14,NA,38,NA,"clinical=34;lab=4;suspicious=0","EpiBulletin",""
"Chik","Colombia","Tolima","province",2015-01-04,2015-02-14,NA,15609,NA,"clinical=13328;lab=36;suspicious=2245","EpiBulletin",""
"Chik","Colombia","Boyaca","province",2015-01-04,2015-02-14,NA,76,NA,"clinical=16;lab=8;suspicious=52","EpiBulletin",""
"Chik","Colombia","Norte_Santander","province",2015-01-04,2015-02-14,NA,29354,NA,"clinical=28813;lab=344;suspicious=197","EpiBulletin",""
"Chik","Colombia","Santander","province",2015-01-04,2015-02-14,NA,1564,NA,"clinical=1467;lab=12;suspicious=85","EpiBulletin",""
"Chik","Colombia","Arauca","province",2015-01-04,2015-02-14,NA,1002,NA,"clinical=150;lab=3;suspicious=849","EpiBulletin",""
"Chik","Colombia","Casanare","province",2015-01-04,2015-02-14,NA,477,NA,"clinical=461;lab=2;suspicious=14","EpiBulletin",""
"Chik","Colombia","Meta","province",2015-01-04,2015-02-14,NA,394,NA,"clinical=320;lab=4;suspicious=70","EpiBulletin",""
"Chik","Colombia","Vichada","province",2015-01-04,2015-02-14,NA,10,NA,"clinical=0;lab=0;suspicious=10","EpiBulletin",""
"Chik","Colombia","Cauca","province",2015-01-04,2015-02-14,NA,158,NA,"clinical=40;lab=6;suspicious=112","EpiBulletin",""
"Chik","Colombia","Choco","province",2015-01-04,2015-02-14,NA,12,NA,"clinical=1;lab=2;suspicious=9","EpiBulletin",""
"Chik","Colombia","Narino","province",2015-01-04,2015-02-14,NA,35,NA,"clinical=15;lab=3;suspicious=17","EpiBulletin",""
"Chik","Colombia","Valle","province",2015-01-04,2015-02-14,NA,5617,NA,"clinical=5589;lab=24;suspicious=4","EpiBulletin",""
"Chik","Colombia","Atlantico","province",2015-01-04,2015-02-14,NA,3260,NA,"clinical=3195;lab=32;suspicious=33","EpiBulletin",""
"Chik","Colombia","Barranquilla","province",2015-01-04,2015-02-14,NA,6618,NA,"clinical=6602;lab=16;suspicious=0","EpiBulletin",""
"Chik","Colombia","Bolivar","province",2015-01-04,2015-02-14,NA,18551,NA,"clinical=18249;lab=302;suspicious=0","EpiBulletin",""
"Chik","Colombia","Cartagena","province",2015-01-04,2015-02-14,NA,12573,NA,"clinical=12545;lab=28;suspicious=0","EpiBulletin",""
"Chik","Colombia","Cesar","province",2015-01-04,2015-02-14,NA,1985,NA,"clinical=1934;lab=35;suspicious=16","EpiBulletin",""
"Chik","Colombia","Cordoba","province",2015-01-04,2015-02-14,NA,14660,NA,"clinical=14560;lab=91;suspicious=9","EpiBulletin",""
"Chik","Colombia","Guajira","province",2015-01-04,2015-02-14,NA,10592,NA,"clinical=10520;lab=46;suspicious=26","EpiBulletin",""
"Chik","Colombia","Magdalena","province",2015-01-04,2015-02-14,NA,5400,NA,"clinical=5035;lab=30;suspicious=335","EpiBulletin",""
"Chik","Colombia","San_Andres","province",2015-01-04,2015-02-14,NA,561,NA,"clinical=547;lab=5;suspicious=9","EpiBulletin",""
"Chik","Colombia","Santa_Marta","province",2015-01-04,2015-02-14,NA,5592,NA,"clinical=5582;lab=10;suspicious=0","EpiBulletin",""
"Chik","Colombia","Sucre","province",2015-01-04,2015-02-14,NA,19365,NA,"clinical=19268;lab=95;suspicious=2","EpiBulletin",""
