"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Colombia","Valle","province",2017-01-01,2017-11-18,NA,906,NA,"clinical=890;lab=16;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Santander","province",2017-01-01,2017-11-18,NA,140,NA,"clinical=126;lab=14;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Tolima","province",2017-01-01,2017-11-18,NA,95,NA,"clinical=88;lab=7;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Cundinamarca","province",2017-01-01,2017-11-18,NA,56,NA,"clinical=53;lab=3;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Antioquia","province",2017-01-01,2017-11-18,NA,49,NA,"clinical=48;lab=1;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Casanare","province",2017-01-01,2017-11-18,NA,57,NA,"clinical=51;lab=6;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Meta","province",2017-01-01,2017-11-18,NA,57,NA,"clinical=53;lab=4;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Huila","province",2017-01-01,2017-11-18,NA,47,NA,"clinical=38;lab=9;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Sucre","province",2017-01-01,2017-11-18,NA,26,NA,"clinical=25;lab=1;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Norte_Santander","province",2017-01-01,2017-11-18,NA,35,NA,"clinical=27;lab=8;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Cesar","province",2017-01-01,2017-11-18,NA,32,NA,"clinical=32;lab=0;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Cordoba","province",2017-01-01,2017-11-18,NA,14,NA,"clinical=9;lab=5;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Narino","province",2017-01-01,2017-11-18,NA,6,NA,"clinical=3;lab=3;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Barranquilla","province",2017-01-01,2017-11-18,NA,28,NA,"clinical=20;lab=8;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Risaralda","province",2017-01-01,2017-11-18,NA,28,NA,"clinical=25;lab=3;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Putumayo","province",2017-01-01,2017-11-18,NA,28,NA,"clinical=27;lab=1;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Atlantico","province",2017-01-01,2017-11-18,NA,25,NA,"clinical=12;lab=13;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Cartagena","province",2017-01-01,2017-11-18,NA,22,NA,"clinical=20;lab=2;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Cauca","province",2017-01-01,2017-11-18,NA,10,NA,"clinical=6;lab=4;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Caldas","province",2017-01-01,2017-11-18,NA,21,NA,"clinical=18;lab=3;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Amazonas","province",2017-01-01,2017-11-18,NA,15,NA,"clinical=15;lab=0;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Exterior","province",2017-01-01,2017-11-18,NA,2,NA,"clinical=0;lab=2;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Santa_Marta","province",2017-01-01,2017-11-18,NA,14,NA,"clinical=14;lab=0;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Arauca","province",2017-01-01,2017-11-18,NA,14,NA,"clinical=13;lab=1;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Caqueta","province",2017-01-01,2017-11-18,NA,14,NA,"clinical=12;lab=2;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Boyaca","province",2017-01-01,2017-11-18,NA,6,NA,"clinical=4;lab=2;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Bolivar","province",2017-01-01,2017-11-18,NA,9,NA,"clinical=5;lab=4;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Guajira","province",2017-01-01,2017-11-18,NA,9,NA,"clinical=8;lab=1;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Vaupes","province",2017-01-01,2017-11-18,NA,7,NA,"clinical=6;lab=1;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Magdalena","province",2017-01-01,2017-11-18,NA,4,NA,"clinical=3;lab=1;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Guaviare","province",2017-01-01,2017-11-18,NA,6,NA,"clinical=6;lab=0;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Quindio","province",2017-01-01,2017-11-18,NA,3,NA,"clinical=2;lab=1;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Bogota","province",2017-01-01,2017-11-18,NA,0,NA,"clinical=0;lab=0;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Choco","province",2017-01-01,2017-11-18,NA,1,NA,"clinical=1;lab=0;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Buenaventura","province",2017-01-01,2017-11-18,NA,2,NA,"clinical=2;lab=0;suspicious=NA","EpiBulletin",""
"Zika","Colombia","San_Andres","province",2017-01-01,2017-11-18,NA,0,NA,"clinical=0;lab=0;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Vichada","province",2017-01-01,2017-11-18,NA,0,NA,"clinical=0;lab=0;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Guainia","province",2017-01-01,2017-11-18,NA,0,NA,"clinical=0;lab=0;suspicious=NA","EpiBulletin",""
