"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Colombia","Norte_Santander","province",2015-08-09,2016-01-02,NA,1814,NA,"clinical=1423;lab=196;suspicious=195","EpiBulletin",""
"Zika","Colombia","Cundinamarca","province",2015-08-09,2016-01-02,NA,1719,NA,"clinical=1573;lab=37;suspicious=109","EpiBulletin",""
"Zika","Colombia","Barranquilla","province",2015-08-09,2016-01-02,NA,1206,NA,"clinical=1200;lab=6;suspicious=0","EpiBulletin",""
"Zika","Colombia","Santa_Marta","province",2015-08-09,2016-01-02,NA,905,NA,"clinical=901;lab=4;suspicious=0","EpiBulletin",""
"Zika","Colombia","Tolima","province",2015-08-09,2016-01-02,NA,755,NA,"clinical=583;lab=39;suspicious=133","EpiBulletin",""
"Zika","Colombia","Sucre","province",2015-08-09,2016-01-02,NA,744,NA,"clinical=495;lab=24;suspicious=225","EpiBulletin",""
"Zika","Colombia","Cordoba","province",2015-08-09,2016-01-02,NA,677,NA,"clinical=520;lab=5;suspicious=152","EpiBulletin",""
"Zika","Colombia","Huila","province",2015-08-09,2016-01-02,NA,671,NA,"clinical=582;lab=13;suspicious=76","EpiBulletin",""
"Zika","Colombia","Cartagena","province",2015-08-09,2016-01-02,NA,664,NA,"clinical=612;lab=52;suspicious=0","EpiBulletin",""
"Zika","Colombia","San_Andres","province",2015-08-09,2016-01-02,NA,658,NA,"clinical=572;lab=51;suspicious=35","EpiBulletin",""
"Zika","Colombia","Bolivar","province",2015-08-09,2016-01-02,NA,491,NA,"clinical=323;lab=91;suspicious=77","EpiBulletin",""
"Zika","Colombia","Atlantico","province",2015-08-09,2016-01-02,NA,468,NA,"clinical=65;lab=4;suspicious=399","EpiBulletin",""
"Zika","Colombia","Magdalena","province",2015-08-09,2016-01-02,NA,264,NA,"clinical=0;lab=0;suspicious=264","EpiBulletin",""
"Zika","Colombia","Cesar","province",2015-08-09,2016-01-02,NA,130,NA,"clinical=111;lab=6;suspicious=13","EpiBulletin",""
"Zika","Colombia","Antioquia","province",2015-08-09,2016-01-02,NA,109,NA,"clinical=28;lab=75;suspicious=6","EpiBulletin",""
"Zika","Colombia","Guajira","province",2015-08-09,2016-01-02,NA,88,NA,"clinical=23;lab=2;suspicious=63","EpiBulletin",""
"Zika","Colombia","Risaralda","province",2015-08-09,2016-01-02,NA,55,NA,"clinical=22;lab=31;suspicious=2","EpiBulletin",""
"Zika","Colombia","Caldas","province",2015-08-09,2016-01-02,NA,44,NA,"clinical=13;lab=15;suspicious=16","EpiBulletin",""
"Zika","Colombia","Putumayo","province",2015-08-09,2016-01-02,NA,37,NA,"clinical=12;lab=24;suspicious=1","EpiBulletin",""
"Zika","Colombia","Santander","province",2015-08-09,2016-01-02,NA,32,NA,"clinical=6;lab=13;suspicious=13","EpiBulletin",""
"Zika","Colombia","Casanare","province",2015-08-09,2016-01-02,NA,32,NA,"clinical=20;lab=7;suspicious=5","EpiBulletin",""
"Zika","Colombia","Boyaca","province",2015-08-09,2016-01-02,NA,32,NA,"clinical=8;lab=23;suspicious=1","EpiBulletin",""
"Zika","Colombia","Caqueta","province",2015-08-09,2016-01-02,NA,24,NA,"clinical=20;lab=3;suspicious=1","EpiBulletin",""
"Zika","Colombia","Valle","province",2015-08-09,2016-01-02,NA,23,NA,"clinical=10;lab=5;suspicious=8","EpiBulletin",""
"Zika","Colombia","Bogota","province",2015-08-09,2016-01-02,NA,17,NA,"clinical=0;lab=0;suspicious=17","EpiBulletin",""
"Zika","Colombia","Arauca","province",2015-08-09,2016-01-02,NA,13,NA,"clinical=5;lab=7;suspicious=1","EpiBulletin",""
"Zika","Colombia","Meta","province",2015-08-09,2016-01-02,NA,9,NA,"clinical=4;lab=2;suspicious=3","EpiBulletin",""
"Zika","Colombia","Narino","province",2015-08-09,2016-01-02,NA,8,NA,"clinical=1;lab=7;suspicious=0","EpiBulletin",""
"Zika","Colombia","Amazonas","province",2015-08-09,2016-01-02,NA,6,NA,"clinical=0;lab=0;suspicious=6","EpiBulletin",""
"Zika","Colombia","Exterior","province",2015-08-09,2016-01-02,NA,5,NA,"clinical=0;lab=0;suspicious=5","EpiBulletin",""
"Zika","Colombia","Cauca","province",2015-08-09,2016-01-02,NA,4,NA,"clinical=0;lab=3;suspicious=1","EpiBulletin",""
"Zika","Colombia","Quindio","province",2015-08-09,2016-01-02,NA,3,NA,"clinical=0;lab=0;suspicious=3","EpiBulletin",""
"Zika","Colombia","Guainia","province",2015-08-09,2016-01-02,NA,2,NA,"clinical=0;lab=0;suspicious=2","EpiBulletin",""
"Zika","Colombia","Guaviare","province",2015-08-09,2016-01-02,NA,2,NA,"clinical=0;lab=1;suspicious=1","EpiBulletin",""
"Zika","Colombia","Choco","province",2015-08-09,2016-01-02,NA,1,NA,"clinical=0;lab=0;suspicious=1","EpiBulletin",""
"Zika","Colombia","Vaupes","province",2015-08-09,2016-01-02,NA,0,NA,"clinical=0;lab=0;suspicious=0","EpiBulletin",""
"Zika","Colombia","Vichada","province",2015-08-09,2016-01-02,NA,0,NA,"clinical=0;lab=0;suspicious=0","EpiBulletin",""
