report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,2040,3,0,0,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,1282,0,0,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,2849,2,5,0,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,599,0,0,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,5458,1,5,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,563,1,6,1,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,5197,0,41,0,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,4147,4,20,1,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,1149,1,3,0,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,24532,6,59,4,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,2981,0,5,0,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,1297,1,1,0,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,3665,3,10,0,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,990,2,1,1,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,292,0,1,0,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,6378,0,11,0,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,23740,9,54,1,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,4639,5,45,1,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,5883,3,58,3,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,8420,6,36,3,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,3108,0,4,0,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,194,0,0,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,145,0,0,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,1170,1,11,2,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,5350,3,3,3,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,26621,26,641,3,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,1637,5,21,0,cases
,,,,,,,144326,82,1041,23,
