report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,1489,2,9,2,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,19606,0,14,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,5990,6,10,7,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,1034,2,1,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,4334,1,23,2,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,1597,2,7,1,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,3496,3,46,0,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,2320,16,48,13,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,7354,11,22,5,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,21954,53,192,43,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,10242,19,117,16,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,5168,10,59,8,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,10107,19,32,25,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,12201,17,227,2,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,2195,8,11,4,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,13474,28,104,12,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,57815,45,641,43,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,18416,27,288,12,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,7232,16,73,9,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,219414,183,4952,83,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,23538,40,224,12,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,127,0,1,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,138,0,1,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,3318,3,59,3,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,6563,4,26,4,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,86662,105,599,68,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,11513,36,136,18,cases
