report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,1311,0,0,0,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,6398,0,3,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,1758,0,0,0,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,265,0,1,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,2483,0,6,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,984,0,3,0,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,3378,1,1,0,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,1741,1,10,0,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,970,0,3,0,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,8419,8,59,5,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,5383,1,7,1,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,1688,0,2,0,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,9066,1,5,0,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,2527,0,5,0,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,1359,1,1,0,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,7376,1,4,0,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,23561,6,55,2,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,2669,7,25,4,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,10580,12,30,5,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,206317,100,1688,75,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,17604,6,72,2,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,1850,0,1,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,495,0,1,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,6586,2,15,2,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,3078,0,1,0,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,38503,33,146,9,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,1898,3,6,1,cases
