report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,496,0,2,0,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,3068,1,4,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,2259,3,7,3,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,213,0,1,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,4080,1,6,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,646,0,6,0,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,1981,5,44,0,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,1966,6,27,2,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,1684,3,3,1,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,4576,13,10,11,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,21909,26,334,1,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,10314,15,130,12,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,11307,9,71,2,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,1819,4,30,2,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,198,0,2,0,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,8243,4,20,3,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,24696,20,115,9,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,7927,17,217,5,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,13627,7,36,4,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,14192,10,41,6,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,1979,3,17,2,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,196,0,0,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,112,0,1,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,2264,0,4,0,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,6332,4,13,4,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,67756,106,1546,60,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,1745,3,11,1,cases
