report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,622,0,2,1,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,2246,1,2,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,1624,1,1,0,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,105,0,0,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,3528,0,3,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,518,0,6,0,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,2218,3,26,0,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,1595,4,20,4,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,1105,1,0,1,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,4559,9,8,9,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,10653,12,136,4,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,6124,4,57,4,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,7560,2,25,0,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,982,2,20,0,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,151,0,2,0,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,5514,1,12,1,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,22451,12,68,3,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,4735,7,58,1,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,9985,4,28,0,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,12162,6,24,3,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,1969,2,13,2,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,206,0,0,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,97,0,1,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,1822,0,4,0,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,5622,2,6,2,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,51671,61,997,26,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,1330,2,4,1,cases
