report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,3174,1,0,1,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,2367,0,0,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,1692,0,0,0,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,66,0,0,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,2120,1,4,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,106,0,2,0,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,6087,0,1,0,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,3171,0,10,0,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,272,0,0,0,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,3231,1,3,0,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,8009,0,0,0,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,6042,0,1,0,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,17703,0,5,1,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,1640,0,1,0,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,973,0,0,0,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,9548,1,0,0,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,90687,15,104,5,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,12640,2,35,0,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,12454,3,10,1,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,53660,14,86,10,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,21890,14,134,5,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,1438,0,1,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,771,0,0,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,11417,3,8,4,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,8092,1,6,0,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,18755,8,385,6,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,2975,5,65,4,cases
