report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,2801,1,3,1,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,3696,0,2,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,7002,1,6,3,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,528,0,1,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,4914,0,6,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,719,0,0,0,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,6234,0,15,0,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,1554,3,20,3,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,2953,7,7,0,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,13467,8,66,4,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,5459,0,38,0,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,3517,5,8,2,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,4177,1,0,1,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,3830,2,16,0,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,1304,2,4,2,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,10766,14,44,5,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,63990,22,302,18,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,13749,7,128,2,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,7871,6,27,7,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,194965,74,1855,34,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,37221,12,101,8,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,339,0,1,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,387,0,1,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,5940,3,19,3,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,6853,5,14,5,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,69705,37,324,15,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,9575,16,18,6,cases
