report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,97,0,0,0,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,395,0,0,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,209,0,0,0,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,15,0,0,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,129,0,0,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,4,0,0,0,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,207,0,0,0,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,69,0,0,0,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,24,0,0,0,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,236,0,0,0,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,101,0,0,0,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,62,0,0,0,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,227,0,1,0,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,102,0,1,0,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,2,0,0,0,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,91,0,0,0,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,1243,2,0,0,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,233,0,1,0,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,290,0,0,0,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,2300,1,0,0,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,775,0,0,0,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,49,0,0,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,58,0,0,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,187,0,0,0,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,397,0,1,0,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,1805,0,22,0,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,92,0,0,0,cases
