report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,531,0,0,0,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,4087,0,1,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,706,0,0,0,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,130,0,1,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,636,0,0,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,358,0,0,0,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,952,0,0,0,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,397,0,3,0,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,227,0,1,0,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,2534,0,10,0,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,1345,0,0,0,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,319,0,0,0,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,1939,0,1,0,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,790,0,1,0,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,473,1,0,0,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,1454,1,0,1,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,6562,0,15,0,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,1281,2,7,1,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,2997,5,6,3,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,51849,27,195,17,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,4749,0,19,0,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,505,0,1,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,110,0,0,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,2553,1,1,1,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,1081,0,0,0,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,14463,2,12,1,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,588,0,1,0,cases
