report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,2218,3,1,0,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,1289,0,0,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,3413,3,11,2,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,541,0,1,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,7042,1,7,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,779,1,7,1,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,5244,0,96,2,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,6343,9,32,4,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,4389,2,7,0,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,43416,16,86,11,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,5352,2,7,0,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,2618,3,7,1,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,7763,10,27,3,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,2488,3,5,1,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,514,0,1,0,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,8564,2,12,0,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,25433,17,107,13,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,5938,14,79,5,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,8816,4,68,4,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,7457,10,46,4,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,2176,0,5,0,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,198,0,0,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,150,1,0,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,1371,1,23,3,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,7535,3,14,3,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,54249,67,1189,24,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,3744,12,75,7,cases
,,,,,,,219040,184,1913,88,
