report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,572,0,1,0,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,2364,1,3,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,1938,2,2,2,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,103,0,1,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,3993,1,3,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,537,0,6,0,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,2058,4,40,0,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,1831,5,27,3,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,1307,1,1,1,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,4452,10,8,9,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,16443,20,268,1,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,8798,12,114,8,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,9385,7,46,1,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,1361,2,23,0,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,150,0,2,0,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,6893,2,15,3,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,23089,18,102,7,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,6597,9,91,2,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,12168,5,32,1,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,12909,8,36,7,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,1807,3,16,2,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,209,0,0,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,98,0,1,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,2012,0,4,0,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,6047,3,13,2,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,59173,75,1238,37,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,1536,3,5,1,cases
