report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,237,0,1,0,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,1015,0,0,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,527,0,0,0,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,30,0,0,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,600,0,0,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,77,0,0,0,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,497,0,6,0,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,185,0,0,0,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,149,0,1,0,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,883,0,2,0,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,594,0,1,0,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,308,0,0,1,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,799,0,2,0,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,192,0,2,0,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,25,0,0,0,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,551,0,0,0,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,4583,2,1,0,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,636,0,10,0,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,1345,1,7,0,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,6375,1,8,0,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,1904,0,3,0,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,93,0,0,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,88,0,0,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,578,0,1,0,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,1436,0,1,0,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,8159,4,86,0,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,295,0,0,0,cases
