report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,207,0,0,0,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,945,0,0,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,499,0,0,0,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,30,0,0,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,527,0,0,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,74,0,0,0,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,440,0,6,0,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,184,0,0,0,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,138,0,1,0,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,769,1,2,0,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,475,0,1,0,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,288,0,0,0,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,736,0,2,0,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,191,0,2,0,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,20,0,0,0,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,494,0,0,0,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,3999,2,0,0,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,634,0,4,0,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,1245,1,6,0,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,6085,1,9,0,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,1782,0,3,0,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,82,0,0,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,75,0,0,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,526,0,0,0,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,1264,0,1,0,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,7047,2,80,0,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,272,0,0,0,cases
