report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,1412,2,9,2,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,10192,0,12,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,5982,6,9,7,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,893,1,1,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,4040,2,21,2,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,1240,2,5,1,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,3380,3,47,0,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,2248,13,41,11,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,6955,11,21,4,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,21187,45,204,34,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,9635,17,103,15,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,4986,7,45,7,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,9881,14,22,14,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,10921,14,173,1,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,2111,7,10,3,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,13097,28,98,10,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,58837,44,628,43,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,17819,24,275,9,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,6929,11,75,7,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,217000,179,4925,79,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,23803,37,202,12,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,122,0,1,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,142,0,1,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,3101,3,55,3,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,6284,3,27,3,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,85618,106,561,66,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,11760,37,136,18,cases
