report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,2402,4,1,0,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,1816,0,0,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,3968,4,11,3,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,313,0,1,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,7747,1,8,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,879,1,10,1,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,5135,2,99,2,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,7024,13,40,4,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,5145,2,9,0,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,40637,28,91,21,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,7147,6,13,1,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,3677,2,15,3,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,9238,14,37,4,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,2903,2,12,3,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,603,0,2,1,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,9736,3,14,1,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,28162,22,117,14,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,6810,18,95,7,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,10335,4,77,4,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,13027,16,65,5,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,4292,2,8,0,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,248,0,0,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,212,1,0,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,1882,3,30,3,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,8843,3,15,4,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,62779,96,1712,44,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,4096,19,84,12,cases
