report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,2041,3,0,0,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,1151,0,0,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,2623,2,5,0,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,497,0,0,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,4660,1,2,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,448,0,4,0,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,4403,0,10,0,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,3470,2,12,0,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,557,0,1,0,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,15826,3,18,3,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,2005,0,4,0,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,967,1,0,0,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,2492,3,7,0,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,582,1,0,1,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,224,0,1,0,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,5019,0,78,0,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,20405,9,39,1,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,3962,1,39,1,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,4677,2,38,1,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,8237,4,30,3,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,3715,0,2,0,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,195,0,0,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,160,0,0,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,1152,1,8,1,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,3999,2,3,3,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,18835,18,479,3,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,1079,4,13,0,cases
