report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,2250,3,1,0,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,1413,0,0,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,3899,4,11,3,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,295,0,1,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,7406,1,8,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,851,1,8,1,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,4943,2,99,2,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,6821,13,39,4,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,4987,2,9,0,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,41026,23,87,15,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,6666,5,12,0,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,3352,2,11,2,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,8573,14,35,3,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,2718,2,11,2,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,530,0,1,1,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,9378,3,14,1,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,27682,18,116,13,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,6506,16,89,7,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,9678,5,73,4,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,11515,16,56,4,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,3470,2,9,0,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,249,0,0,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,177,1,0,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,1678,3,28,3,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,8387,3,15,4,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,60684,86,1394,41,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,3942,18,82,12,cases
