report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,2460,4,1,0,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,2124,1,0,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,3984,5,11,3,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,316,0,1,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,7813,1,8,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,886,1,10,1,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,5077,2,100,2,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,7049,13,40,4,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,5184,2,9,0,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,40604,28,91,21,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,7311,6,14,1,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,3837,2,17,3,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,9043,14,38,4,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,2930,2,13,3,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,609,0,2,1,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,9819,3,14,1,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,28779,23,117,15,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,7019,20,95,8,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,10592,4,79,4,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,13211,17,65,5,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,4195,2,8,0,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,256,0,0,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,227,1,0,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,2112,3,33,3,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,8977,3,15,4,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,63430,95,1725,46,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,4210,19,84,12,cases
