report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,584,,,,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,2375,,,,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,1677,,,,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,118,,,,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,3801,,,,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,530,,,,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,1987,,,,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,1696,,,,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,1192,,,,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,4558,,,,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,12308,,,,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,7143,,,,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,8242,,,,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,1187,,,,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,185,,,,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,6148,,,,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,22584,,,,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,5289,,,,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,10867,,,,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,12432,,,,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,1815,,,,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,190,,,,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,111,,,,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,1836,,,,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,5791,,,,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,55563,,,,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,1373,,,,cases
