report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,937,1,0,0,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,967,0,0,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,1575,0,3,0,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,169,0,0,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,1952,0,1,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,140,0,1,0,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,1707,0,0,0,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,833,0,5,0,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,147,0,0,0,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,4238,0,3,0,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,333,0,2,0,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,185,0,0,0,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,958,0,1,0,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,199,0,0,0,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,128,0,1,0,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,2634,0,53,0,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,9677,1,13,1,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,1758,0,17,0,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,1979,0,4,0,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,5246,1,12,2,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,2927,0,0,0,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,166,0,0,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,153,0,0,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,688,0,0,0,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,1314,0,2,1,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,6869,6,175,1,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,298,0,3,0,cases
,,,,,,,48177,9,296,5,
