report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,3991,1,1,1,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,2981,0,0,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,2301,0,1,0,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,74,0,0,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,2832,1,6,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,171,0,2,0,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,7002,0,1,0,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,4712,1,10,1,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,378,0,0,0,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,4472,1,3,0,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,12308,0,0,0,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,8245,0,2,0,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,23775,0,6,1,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,2461,0,2,0,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,1310,0,0,0,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,13714,1,0,0,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,124515,22,151,11,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,15381,2,40,0,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,16526,3,14,2,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,66525,16,118,12,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,27844,18,160,7,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,1926,0,2,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,976,1,0,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,13647,4,12,5,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,10163,1,7,0,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,24254,11,500,7,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,4098,8,79,4,cases
