report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,363,1,0,0,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,275,0,0,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,214,0,0,0,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,11,0,0,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,157,0,0,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,3,0,0,0,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,1162,0,0,0,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,49,0,0,0,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,18,0,0,0,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,407,0,0,0,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,332,0,0,0,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,439,0,0,0,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,1473,0,1,0,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,177,0,0,0,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,65,0,0,0,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,719,0,0,0,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,11121,3,9,0,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,1979,0,2,0,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,2214,0,1,0,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,10668,0,4,0,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,3114,2,4,2,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,318,0,0,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,177,0,0,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,1534,1,0,1,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,1275,0,3,0,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,2673,1,18,1,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,327,0,11,0,cases
