report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,2168,3,1,0,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,1334,0,0,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,3623,4,11,3,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,428,0,1,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,7229,1,7,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,796,1,8,1,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,5163,1,97,2,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,6485,9,32,4,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,4534,2,9,0,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,42895,18,87,12,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,5595,4,8,0,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,2748,3,7,1,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,7749,12,28,3,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,2547,3,5,1,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,506,0,1,1,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,8710,2,12,0,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,25511,18,107,12,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,6038,15,82,6,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,8997,4,69,4,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,7934,13,47,5,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,2389,0,6,0,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,194,0,0,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,156,1,0,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,1437,1,23,3,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,7742,3,14,3,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,55710,69,1267,26,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,3682,12,76,7,cases
