report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,507,0,1,0,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,1908,1,2,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,1374,1,0,0,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,52,0,0,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,3192,0,3,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,388,0,2,0,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,1494,1,21,0,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,910,2,10,1,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,747,1,0,1,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,3943,7,3,7,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,4872,4,55,2,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,2317,1,14,1,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,4597,1,15,1,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,643,1,5,0,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,47,0,1,0,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,3191,1,5,1,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,16542,5,30,3,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,2784,7,43,1,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,7144,4,23,0,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,10331,4,16,2,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,2218,2,11,2,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,178,0,0,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,106,0,1,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,1318,0,4,0,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,4690,2,2,2,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,33772,41,750,16,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,1026,1,2,1,cases
