report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,2264,3,1,0,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,1443,0,0,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,3895,4,11,3,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,297,0,1,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,7508,1,8,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,861,1,8,1,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,4975,2,99,2,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,6867,13,39,4,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,5033,2,9,0,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,41135,24,89,16,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,6761,5,12,0,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,3415,3,12,3,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,8727,14,36,4,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,2735,2,12,2,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,554,0,1,1,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,9452,3,14,1,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,27820,18,116,13,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,6602,16,90,7,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,9752,4,74,4,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,11944,16,60,4,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,3564,2,8,0,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,243,0,0,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,185,1,0,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,1745,3,28,3,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,8482,3,15,4,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,61001,93,1494,41,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,3958,18,82,12,cases
