report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,2299,4,1,0,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,1683,0,0,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,3927,4,11,3,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,307,0,1,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,7641,1,8,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,854,1,8,1,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,5057,2,99,2,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,6984,13,40,4,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,5103,2,9,0,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,41137,27,90,19,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,6913,5,13,0,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,3566,2,13,2,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,8939,14,37,4,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,2811,2,12,3,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,584,0,1,1,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,9566,3,14,1,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,28029,21,115,14,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,6680,16,90,7,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,9964,4,75,4,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,12425,16,64,4,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,4013,2,8,0,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,249,0,0,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,192,1,0,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,1855,3,28,3,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,8713,3,15,4,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,61994,95,1646,41,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,4022,19,83,12,cases
