report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,703,1,0,1,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,429,0,0,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,360,0,0,0,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,23,0,0,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,346,0,1,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,12,0,2,0,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,1561,0,0,0,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,264,0,1,0,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,40,0,0,0,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,717,0,1,0,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,785,0,0,0,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,1009,0,0,0,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,3351,0,2,0,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,303,0,0,0,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,159,0,0,0,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,1234,0,0,0,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,19469,3,19,0,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,3676,0,5,0,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,3992,0,3,0,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,18178,1,6,0,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,6071,2,19,2,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,513,0,0,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,305,0,0,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,3043,1,0,1,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,2371,0,5,0,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,4412,1,58,0,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,546,0,15,0,cases
