report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,456,0,1,0,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,1867,1,2,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,1258,1,0,0,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,65,0,0,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,3050,0,3,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,344,0,2,0,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,1361,1,21,0,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,833,2,8,1,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,712,1,0,1,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,3709,7,3,7,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,4409,4,49,1,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,1857,1,12,1,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,4147,1,14,1,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,539,1,5,0,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,50,0,1,0,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,2794,1,4,1,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,14876,5,29,4,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,2397,7,36,1,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,6433,4,23,0,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,10122,4,13,2,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,2256,1,7,1,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,153,0,0,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,93,0,1,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,1161,0,4,0,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,4519,2,2,2,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,31478,37,676,16,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,924,1,1,1,cases
