report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,144,0,2,0,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,2174,0,2,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,485,0,0,0,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,92,0,1,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,333,0,4,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,373,0,1,0,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,313,1,1,0,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,494,0,3,0,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,199,0,2,0,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,1693,7,14,4,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,1465,1,3,1,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,264,0,2,0,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,2229,0,5,0,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,752,0,2,0,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,275,1,0,0,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,927,0,0,0,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,4493,6,24,4,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,852,5,14,4,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,2571,8,23,3,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,41919,57,524,46,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,1478,4,18,0,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,136,0,5,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,15,0,0,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,1357,3,14,3,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,713,0,1,0,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,12984,26,295,8,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,311,1,0,1,cases
