report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,1225,1,9,1,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,1998,0,4,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,5237,6,9,7,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,559,0,1,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,3364,1,19,1,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,1096,2,5,1,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,2932,3,47,0,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,1782,15,34,11,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,6068,11,16,5,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,15712,43,152,35,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,8151,17,92,15,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,4130,8,45,6,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,7628,17,27,23,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,8088,9,155,2,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,1580,6,10,2,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,10875,23,91,10,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,54183,43,643,41,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,14916,26,268,12,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,5815,8,76,7,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,211630,179,4608,82,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,21211,38,214,12,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,87,0,1,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,138,0,1,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,2614,4,57,4,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,5629,4,18,4,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,76698,92,546,60,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,12428,34,134,16,cases
