report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,7458,6,15,3,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,2106,0,0,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,7371,3,9,1,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,202,0,3,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,10412,2,41,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,1778,2,19,1,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,7569,0,15,0,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,23522,13,34,11,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,5133,5,7,1,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,48910,46,192,33,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,56394,13,48,23,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,35248,7,52,9,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,59306,7,63,24,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,17906,8,14,8,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,3330,1,1,1,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,65361,5,15,7,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,521821,271,1907,261,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,40978,47,379,20,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,84586,27,415,17,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,197675,116,1175,113,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,61733,118,528,63,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,5015,2,62,2,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,3115,7,34,1,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,45208,16,284,17,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,19533,7,17,5,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,126478,142,3250,53,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,17593,41,453,23,cases
