report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,1888,3,1,0,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,963,0,0,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,2525,1,10,1,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,144,0,0,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,6247,1,6,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,728,1,7,1,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,3930,2,81,2,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,5599,8,23,4,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,3208,2,6,0,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,33843,25,80,19,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,3966,2,6,1,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,1550,1,3,0,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,3731,8,22,3,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,1318,2,4,3,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,333,0,1,0,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,6874,0,11,0,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,21197,16,86,12,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,4775,9,73,5,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,7161,3,63,3,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,4788,8,40,5,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,1266,0,5,0,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,116,0,0,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,111,1,0,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,1115,2,20,2,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,6708,3,11,3,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,43968,69,1387,33,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,2532,12,48,7,cases
