report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,469,0,4,0,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,315,0,0,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,2189,2,2,2,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,140,0,1,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,1225,1,3,1,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,60,0,0,0,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,1168,0,20,0,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,390,5,14,5,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,599,1,1,0,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,2903,7,12,6,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,1552,0,15,0,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,834,2,4,2,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,897,6,5,11,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,1345,1,8,0,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,97,0,1,0,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,1984,3,22,0,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,13788,6,126,6,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,5058,7,101,3,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,2678,4,31,4,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,15605,17,210,9,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,4693,2,20,0,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,16,0,0,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,57,0,0,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,1089,2,28,1,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,2333,3,3,2,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,21628,28,244,17,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,2289,16,22,7,cases
