report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,1426,3,0,0,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,670,0,0,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,1446,1,5,0,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,37,0,0,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,4836,0,4,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,478,1,5,1,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,1896,0,14,0,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,3323,4,11,2,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,678,1,1,0,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,10186,3,38,3,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,1927,2,5,1,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,695,1,1,0,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,1367,1,10,2,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,439,2,1,1,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,142,0,1,0,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,4331,0,11,0,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,12732,11,52,7,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,2851,5,49,3,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,4072,2,39,2,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,2811,8,30,5,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,884,0,2,0,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,74,0,0,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,79,0,0,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,669,1,6,2,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,3775,2,3,3,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,18013,33,675,10,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,773,4,12,0,cases
