report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,220,0,3,0,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,161,0,0,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,1208,1,2,1,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,92,0,1,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,614,0,2,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,31,0,0,0,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,664,0,13,0,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,127,4,4,4,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,277,1,0,0,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,1434,6,6,6,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,614,0,9,0,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,396,1,3,1,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,399,5,3,9,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,658,1,6,0,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,45,0,0,0,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,963,2,12,0,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,5144,3,50,2,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,2973,7,81,3,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,1709,3,20,4,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,3408,3,58,1,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,1698,0,9,0,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,10,0,0,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,22,0,0,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,507,2,17,1,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,1130,2,1,2,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,10116,17,188,11,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,976,7,11,4,cases
