report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,701,2,0,0,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,344,0,0,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,685,0,3,0,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,13,0,0,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,2404,0,1,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,191,0,2,0,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,695,0,0,0,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,629,1,6,0,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,181,1,0,0,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,2768,2,7,2,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,590,0,3,0,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,220,0,0,0,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,596,1,3,0,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,184,1,1,1,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,90,0,1,0,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,2253,0,10,0,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,5441,7,30,5,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,1297,4,21,2,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,1909,0,7,1,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,1166,6,17,4,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,438,0,0,0,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,38,0,0,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,52,0,0,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,318,1,3,0,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,1402,2,1,2,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,6678,16,302,3,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,270,0,5,0,cases
