report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,1807,3,1,0,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,1084,0,0,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,2948,3,11,2,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,230,0,1,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,6862,1,7,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,793,1,9,1,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,4404,2,94,2,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,6400,10,30,4,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,4630,2,6,0,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,37306,29,88,24,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,5064,7,6,5,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,2280,1,9,0,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,5506,13,29,6,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,2152,3,8,4,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,409,0,1,0,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,8064,1,12,1,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,22703,19,105,16,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,5549,10,79,6,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,8601,3,69,3,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,5405,11,43,5,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,1339,0,5,0,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,125,0,0,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,118,1,0,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,1308,2,25,3,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,7620,3,15,4,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,54608,97,1659,48,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,3340,15,77,10,cases
