report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,1493,3,0,0,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,709,0,0,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,1623,1,5,0,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,52,0,0,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,5128,1,5,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,507,1,5,1,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,2152,0,22,0,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,3632,5,11,3,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,848,1,1,0,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,12015,4,49,4,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,2167,2,5,1,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,806,1,2,0,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,1566,2,10,2,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,494,2,2,1,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,163,0,1,0,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,4641,0,11,0,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,13911,11,56,7,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,3107,6,54,3,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,4458,2,44,2,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,3078,8,30,5,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,935,0,2,0,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,77,0,0,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,83,0,0,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,736,1,8,2,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,4262,2,3,3,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,20448,34,753,10,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,953,3,14,0,cases
