report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,80,0,0,0,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,1161,0,1,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,213,0,0,0,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,47,0,1,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,145,0,1,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,163,0,1,0,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,143,1,0,0,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,196,0,2,0,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,90,0,1,0,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,715,2,8,1,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,634,0,2,0,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,102,0,0,0,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,948,0,1,0,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,308,0,1,0,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,135,1,0,0,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,313,0,0,0,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,1665,1,9,1,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,478,5,6,4,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,973,3,8,1,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,11818,18,105,11,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,454,0,10,0,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,26,0,0,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,3,0,0,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,477,2,3,1,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,300,0,0,0,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,4875,14,89,4,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,120,0,0,0,cases
