report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,243,1,2,0,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,2940,0,2,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,781,0,0,0,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,121,0,1,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,595,1,9,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,629,0,2,0,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,589,1,1,0,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,731,1,4,0,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,370,0,2,0,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,2910,9,32,4,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,2500,1,8,1,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,490,1,6,1,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,3841,0,8,0,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,1273,0,6,0,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,434,1,0,0,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,1921,1,0,1,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,8456,9,52,5,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,1171,5,31,4,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,4173,11,28,4,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,90715,111,1325,91,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,2984,7,47,2,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,420,0,19,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,29,0,0,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,2494,3,22,4,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,1183,0,2,0,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,22213,46,559,10,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,600,2,1,2,cases
