report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,402,3,4,2,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,3728,0,2,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,1198,0,0,0,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,150,0,1,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,1265,2,13,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,1211,0,8,0,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,1251,1,4,0,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,1580,4,11,1,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,869,0,6,0,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,5479,16,69,8,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,5176,1,13,1,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,1278,2,10,1,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,9173,3,10,1,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,2048,0,14,0,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,840,1,0,0,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,5204,2,5,1,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,18331,21,124,11,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,1691,11,43,5,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,8179,17,60,8,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,212360,221,3606,175,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,6942,20,114,6,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,1003,0,40,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,81,0,0,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,5025,3,37,4,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,2164,2,4,2,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,39930,67,1024,19,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,1180,4,4,4,cases
