report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,1836,3,1,0,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,924,0,0,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,2398,1,8,0,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,119,0,0,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,6065,1,6,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,675,1,6,1,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,3572,2,77,2,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,5246,7,21,3,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,2431,1,5,0,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,31051,22,77,17,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,3726,2,6,1,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,1372,1,3,0,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,3082,4,18,3,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,1112,2,4,3,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,303,0,1,0,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,6465,0,11,0,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,20038,16,82,11,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,4490,8,71,4,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,6703,3,63,3,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,4514,8,38,5,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,1199,0,4,0,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,109,0,0,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,105,0,0,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,1049,2,17,2,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,6308,3,7,3,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,38646,60,1283,27,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,2097,9,35,5,cases
