report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,severe_value,alarm_value,death_value,unit
,Brazil-Rondonia,state,dengue_reported,NA,NA,NA,425,1,0,0,cases
,Brazil-Acre,state,dengue_reported,NA,NA,NA,183,0,0,0,cases
,Brazil-Amazonas,state,dengue_reported,NA,NA,NA,337,0,1,0,cases
,Brazil-Roraima,state,dengue_reported,NA,NA,NA,10,0,0,0,cases
,Brazil-Para,state,dengue_reported,NA,NA,NA,756,0,1,0,cases
,Brazil-Amapa,state,dengue_reported,NA,NA,NA,103,0,2,0,cases
,Brazil-Tocantins,state,dengue_reported,NA,NA,NA,342,0,0,0,cases
,Brazil-Maranhao,state,dengue_reported,NA,NA,NA,271,0,2,0,cases
,Brazil-Piaui,state,dengue_reported,NA,NA,NA,96,0,0,0,cases
,Brazil-Ceara,state,dengue_reported,NA,NA,NA,1320,1,5,1,cases
,Brazil-Rio_Grande_do_Norte,state,dengue_reported,NA,NA,NA,344,0,2,0,cases
,Brazil-Paraiba,state,dengue_reported,NA,NA,NA,123,0,0,0,cases
,Brazil-Pernambuco,state,dengue_reported,NA,NA,NA,356,0,1,0,cases
,Brazil-Alagoas,state,dengue_reported,NA,NA,NA,110,1,0,1,cases
,Brazil-Sergipe,state,dengue_reported,NA,NA,NA,50,0,1,0,cases
,Brazil-Bahia,state,dengue_reported,NA,NA,NA,1350,0,9,0,cases
,Brazil-Minas_Gerais,state,dengue_reported,NA,NA,NA,3235,3,17,2,cases
,Brazil-Espirito_Santo,state,dengue_reported,NA,NA,NA,838,3,12,2,cases
,Brazil-Rio_de_Janeiro,state,dengue_reported,NA,NA,NA,1071,0,4,0,cases
,Brazil-Sao_Paulo,state,dengue_reported,NA,NA,NA,674,3,14,3,cases
,Brazil-Parana,state,dengue_reported,NA,NA,NA,263,0,0,0,cases
,Brazil-Santa_Catarina,state,dengue_reported,NA,NA,NA,28,0,0,0,cases
,Brazil-Rio_Grande_do_Sul,state,dengue_reported,NA,NA,NA,39,0,0,0,cases
,Brazil-Mato_Grosso_do_Sul,state,dengue_reported,NA,NA,NA,166,0,1,0,cases
,Brazil-Mato_Grosso,state,dengue_reported,NA,NA,NA,816,1,0,1,cases
,Brazil-Goias,state,dengue_reported,NA,NA,NA,3433,12,156,3,cases
,Brazil-Distrito_Federal,state,dengue_reported,NA,NA,NA,121,0,2,0,cases
