"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Brazil","Rondonia","state",2016-01-03,2016-11-19,NA,894,NA,"total=894","EpiBulletinPrevYear",""
"Zika","Brazil","Acre","state",2016-01-03,2016-11-19,NA,79,NA,"total=79","EpiBulletinPrevYear",""
"Zika","Brazil","Amazonas","state",2016-01-03,2016-11-19,NA,4425,NA,"total=4425","EpiBulletinPrevYear",""
"Zika","Brazil","Roraima","state",2016-01-03,2016-11-19,NA,156,NA,"total=156","EpiBulletinPrevYear",""
"Zika","Brazil","Para","state",2016-01-03,2016-11-19,NA,4464,NA,"total=4464","EpiBulletinPrevYear",""
"Zika","Brazil","Amapa","state",2016-01-03,2016-11-19,NA,397,NA,"total=397","EpiBulletinPrevYear",""
"Zika","Brazil","Tocantins","state",2016-01-03,2016-11-19,NA,2106,NA,"total=2106","EpiBulletinPrevYear",""
"Zika","Brazil","Maranhao","state",2016-01-03,2016-11-19,NA,4585,NA,"total=4585","EpiBulletinPrevYear",""
"Zika","Brazil","Piaui","state",2016-01-03,2016-11-19,NA,232,NA,"total=232","EpiBulletinPrevYear",""
"Zika","Brazil","Ceara","state",2016-01-03,2016-11-19,NA,4273,NA,"total=4273","EpiBulletinPrevYear",""
"Zika","Brazil","Rio_Grande_do_Norte","state",2016-01-03,2016-11-19,NA,3654,NA,"total=3654","EpiBulletinPrevYear",""
"Zika","Brazil","Paraiba","state",2016-01-03,2016-11-19,NA,3747,NA,"total=3747","EpiBulletinPrevYear",""
"Zika","Brazil","Pernambuco","state",2016-01-03,2016-11-19,NA,434,NA,"total=434","EpiBulletinPrevYear",""
"Zika","Brazil","Alagoas","state",2016-01-03,2016-11-19,NA,6800,NA,"total=6800","EpiBulletinPrevYear",""
"Zika","Brazil","Sergipe","state",2016-01-03,2016-11-19,NA,215,NA,"total=215","EpiBulletinPrevYear",""
"Zika","Brazil","Bahia","state",2016-01-03,2016-11-19,NA,50720,NA,"total=50720","EpiBulletinPrevYear",""
"Zika","Brazil","Minas_Gerais","state",2016-01-03,2016-11-19,NA,13809,NA,"total=13809","EpiBulletinPrevYear",""
"Zika","Brazil","Espirito_Santo","state",2016-01-03,2016-11-19,NA,2296,NA,"total=2296","EpiBulletinPrevYear",""
"Zika","Brazil","Rio_de_Janeiro","state",2016-01-03,2016-11-19,NA,71215,NA,"total=71215","EpiBulletinPrevYear",""
"Zika","Brazil","Sao_Paulo","state",2016-01-03,2016-11-19,NA,5126,NA,"total=5126","EpiBulletinPrevYear",""
"Zika","Brazil","Parana","state",2016-01-03,2016-11-19,NA,624,NA,"total=624","EpiBulletinPrevYear",""
"Zika","Brazil","Santa_Catarina","state",2016-01-03,2016-11-19,NA,67,NA,"total=67","EpiBulletinPrevYear",""
"Zika","Brazil","Rio_Grande_do_Sul","state",2016-01-03,2016-11-19,NA,161,NA,"total=161","EpiBulletinPrevYear",""
"Zika","Brazil","Mato_Grosso_do_Sul","state",2016-01-03,2016-11-19,NA,1718,NA,"total=1718","EpiBulletinPrevYear",""
"Zika","Brazil","Mato_Grosso","state",2016-01-03,2016-11-19,NA,21551,NA,"total=21551","EpiBulletinPrevYear",""
"Zika","Brazil","Goias","state",2016-01-03,2016-11-19,NA,10326,NA,"total=10326","EpiBulletinPrevYear",""
"Zika","Brazil","Distrito_Federal","state",2016-01-03,2016-11-19,NA,344,NA,"total=344","EpiBulletinPrevYear",""
