"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Brazil","Rondonia","state",2017-01-01,2017-02-18,NA,59,NA,"total=59","EpiBulletinPrevYear",""
"Zika","Brazil","Acre","state",2017-01-01,2017-02-18,NA,14,NA,"total=14","EpiBulletinPrevYear",""
"Zika","Brazil","Amazonas","state",2017-01-01,2017-02-18,NA,118,NA,"total=118","EpiBulletinPrevYear",""
"Zika","Brazil","Roraima","state",2017-01-01,2017-02-18,NA,21,NA,"total=21","EpiBulletinPrevYear",""
"Zika","Brazil","Para","state",2017-01-01,2017-02-18,NA,448,NA,"total=448","EpiBulletinPrevYear",""
"Zika","Brazil","Amapa","state",2017-01-01,2017-02-18,NA,3,NA,"total=3","EpiBulletinPrevYear",""
"Zika","Brazil","Tocantins","state",2017-01-01,2017-02-18,NA,93,NA,"total=93","EpiBulletinPrevYear",""
"Zika","Brazil","Maranhao","state",2017-01-01,2017-02-18,NA,143,NA,"total=143","EpiBulletinPrevYear",""
"Zika","Brazil","Piaui","state",2017-01-01,2017-02-18,NA,2,NA,"total=2","EpiBulletinPrevYear",""
"Zika","Brazil","Ceara","state",2017-01-01,2017-02-18,NA,207,NA,"total=207","EpiBulletinPrevYear",""
"Zika","Brazil","Rio_Grande_do_Norte","state",2017-01-01,2017-02-18,NA,83,NA,"total=83","EpiBulletinPrevYear",""
"Zika","Brazil","Paraiba","state",2017-01-01,2017-02-18,NA,22,NA,"total=22","EpiBulletinPrevYear",""
"Zika","Brazil","Pernambuco","state",2017-01-01,2017-02-18,NA,10,NA,"total=10","EpiBulletinPrevYear",""
"Zika","Brazil","Alagoas","state",2017-01-01,2017-02-18,NA,37,NA,"total=37","EpiBulletinPrevYear",""
"Zika","Brazil","Sergipe","state",2017-01-01,2017-02-18,NA,7,NA,"total=7","EpiBulletinPrevYear",""
"Zika","Brazil","Bahia","state",2017-01-01,2017-02-18,NA,569,NA,"total=569","EpiBulletinPrevYear",""
"Zika","Brazil","Minas_Gerais","state",2017-01-01,2017-02-18,NA,188,NA,"total=188","EpiBulletinPrevYear",""
"Zika","Brazil","Espirito_Santo","state",2017-01-01,2017-02-18,NA,62,NA,"total=62","EpiBulletinPrevYear",""
"Zika","Brazil","Rio_de_Janeiro","state",2017-01-01,2017-02-18,NA,793,NA,"total=793","EpiBulletinPrevYear",""
"Zika","Brazil","Sao_Paulo","state",2017-01-01,2017-02-18,NA,65,NA,"total=65","EpiBulletinPrevYear",""
"Zika","Brazil","Parana","state",2017-01-01,2017-02-18,NA,15,NA,"total=15","EpiBulletinPrevYear",""
"Zika","Brazil","Santa_Catarina","state",2017-01-01,2017-02-18,NA,4,NA,"total=4","EpiBulletinPrevYear",""
"Zika","Brazil","Rio_Grande_do_Sul","state",2017-01-01,2017-02-18,NA,6,NA,"total=6","EpiBulletinPrevYear",""
"Zika","Brazil","Mato_Grosso_do_Sul","state",2017-01-01,2017-02-18,NA,2,NA,"total=2","EpiBulletinPrevYear",""
"Zika","Brazil","Mato_Grosso","state",2017-01-01,2017-02-18,NA,414,NA,"total=414","EpiBulletinPrevYear",""
"Zika","Brazil","Goias","state",2017-01-01,2017-02-18,NA,863,NA,"total=863","EpiBulletinPrevYear",""
"Zika","Brazil","Distrito_Federal","state",2017-01-01,2017-02-18,NA,15,NA,"total=15","EpiBulletinPrevYear",""
