"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Brazil","Rondonia","state",2016-01-03,2016-11-26,NA,898,NA,"total=898","EpiBulletinPrevYear",""
"Zika","Brazil","Acre","state",2016-01-03,2016-11-26,NA,79,NA,"total=79","EpiBulletinPrevYear",""
"Zika","Brazil","Amazonas","state",2016-01-03,2016-11-26,NA,4434,NA,"total=4434","EpiBulletinPrevYear",""
"Zika","Brazil","Roraima","state",2016-01-03,2016-11-26,NA,157,NA,"total=157","EpiBulletinPrevYear",""
"Zika","Brazil","Para","state",2016-01-03,2016-11-26,NA,4469,NA,"total=4469","EpiBulletinPrevYear",""
"Zika","Brazil","Amapa","state",2016-01-03,2016-11-26,NA,398,NA,"total=398","EpiBulletinPrevYear",""
"Zika","Brazil","Tocantins","state",2016-01-03,2016-11-26,NA,2112,NA,"total=2112","EpiBulletinPrevYear",""
"Zika","Brazil","Maranhao","state",2016-01-03,2016-11-26,NA,4586,NA,"total=4586","EpiBulletinPrevYear",""
"Zika","Brazil","Piaui","state",2016-01-03,2016-11-26,NA,234,NA,"total=234","EpiBulletinPrevYear",""
"Zika","Brazil","Ceara","state",2016-01-03,2016-11-26,NA,4288,NA,"total=4288","EpiBulletinPrevYear",""
"Zika","Brazil","Rio_Grande_do_Norte","state",2016-01-03,2016-11-26,NA,3664,NA,"total=3664","EpiBulletinPrevYear",""
"Zika","Brazil","Paraiba","state",2016-01-03,2016-11-26,NA,3747,NA,"total=3747","EpiBulletinPrevYear",""
"Zika","Brazil","Pernambuco","state",2016-01-03,2016-11-26,NA,436,NA,"total=436","EpiBulletinPrevYear",""
"Zika","Brazil","Alagoas","state",2016-01-03,2016-11-26,NA,6808,NA,"total=6808","EpiBulletinPrevYear",""
"Zika","Brazil","Sergipe","state",2016-01-03,2016-11-26,NA,215,NA,"total=215","EpiBulletinPrevYear",""
"Zika","Brazil","Bahia","state",2016-01-03,2016-11-26,NA,50819,NA,"total=50819","EpiBulletinPrevYear",""
"Zika","Brazil","Minas_Gerais","state",2016-01-03,2016-11-26,NA,13821,NA,"total=13821","EpiBulletinPrevYear",""
"Zika","Brazil","Espirito_Santo","state",2016-01-03,2016-11-26,NA,2301,NA,"total=2301","EpiBulletinPrevYear",""
"Zika","Brazil","Rio_de_Janeiro","state",2016-01-03,2016-11-26,NA,71280,NA,"total=71280","EpiBulletinPrevYear",""
"Zika","Brazil","Sao_Paulo","state",2016-01-03,2016-11-26,NA,5143,NA,"total=5143","EpiBulletinPrevYear",""
"Zika","Brazil","Parana","state",2016-01-03,2016-11-26,NA,634,NA,"total=634","EpiBulletinPrevYear",""
"Zika","Brazil","Santa_Catarina","state",2016-01-03,2016-11-26,NA,68,NA,"total=68","EpiBulletinPrevYear",""
"Zika","Brazil","Rio_Grande_do_Sul","state",2016-01-03,2016-11-26,NA,162,NA,"total=162","EpiBulletinPrevYear",""
"Zika","Brazil","Mato_Grosso_do_Sul","state",2016-01-03,2016-11-26,NA,1720,NA,"total=1720","EpiBulletinPrevYear",""
"Zika","Brazil","Mato_Grosso","state",2016-01-03,2016-11-26,NA,21562,NA,"total=21562","EpiBulletinPrevYear",""
"Zika","Brazil","Goias","state",2016-01-03,2016-11-26,NA,10346,NA,"total=10346","EpiBulletinPrevYear",""
"Zika","Brazil","Distrito_Federal","state",2016-01-03,2016-11-26,NA,346,NA,"total=346","EpiBulletinPrevYear",""
