"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Brazil","Rondonia","state",2016-01-03,2016-06-25,NA,813,NA,"total=813","EpiBulletinPrevYear",""
"Zika","Brazil","Acre","state",2016-01-03,2016-06-25,NA,74,NA,"total=74","EpiBulletinPrevYear",""
"Zika","Brazil","Amazonas","state",2016-01-03,2016-06-25,NA,4102,NA,"total=4102","EpiBulletinPrevYear",""
"Zika","Brazil","Roraima","state",2016-01-03,2016-06-25,NA,73,NA,"total=73","EpiBulletinPrevYear",""
"Zika","Brazil","Para","state",2016-01-03,2016-06-25,NA,4008,NA,"total=4008","EpiBulletinPrevYear",""
"Zika","Brazil","Amapa","state",2016-01-03,2016-06-25,NA,162,NA,"total=162","EpiBulletinPrevYear",""
"Zika","Brazil","Tocantins","state",2016-01-03,2016-06-25,NA,2016,NA,"total=2016","EpiBulletinPrevYear",""
"Zika","Brazil","Maranhao","state",2016-01-03,2016-06-25,NA,4389,NA,"total=4389","EpiBulletinPrevYear",""
"Zika","Brazil","Piaui","state",2016-01-03,2016-06-25,NA,213,NA,"total=213","EpiBulletinPrevYear",""
"Zika","Brazil","Ceara","state",2016-01-03,2016-06-25,NA,3494,NA,"total=3494","EpiBulletinPrevYear",""
"Zika","Brazil","Rio_Grande_do_Norte","state",2016-01-03,2016-06-25,NA,3303,NA,"total=3303","EpiBulletinPrevYear",""
"Zika","Brazil","Paraiba","state",2016-01-03,2016-06-25,NA,3465,NA,"total=3465","EpiBulletinPrevYear",""
"Zika","Brazil","Pernambuco","state",2016-01-03,2016-06-25,NA,399,NA,"total=399","EpiBulletinPrevYear",""
"Zika","Brazil","Alagoas","state",2016-01-03,2016-06-25,NA,6047,NA,"total=6047","EpiBulletinPrevYear",""
"Zika","Brazil","Sergipe","state",2016-01-03,2016-06-25,NA,203,NA,"total=203","EpiBulletinPrevYear",""
"Zika","Brazil","Bahia","state",2016-01-03,2016-06-25,NA,48813,NA,"total=48813","EpiBulletinPrevYear",""
"Zika","Brazil","Minas_Gerais","state",2016-01-03,2016-06-25,NA,13668,NA,"total=13668","EpiBulletinPrevYear",""
"Zika","Brazil","Espirito_Santo","state",2016-01-03,2016-06-25,NA,2172,NA,"total=2172","EpiBulletinPrevYear",""
"Zika","Brazil","Rio_de_Janeiro","state",2016-01-03,2016-06-25,NA,69262,NA,"total=69262","EpiBulletinPrevYear",""
"Zika","Brazil","Sao_Paulo","state",2016-01-03,2016-06-25,NA,4859,NA,"total=4859","EpiBulletinPrevYear",""
"Zika","Brazil","Parana","state",2016-01-03,2016-06-25,NA,596,NA,"total=596","EpiBulletinPrevYear",""
"Zika","Brazil","Santa_Catarina","state",2016-01-03,2016-06-25,NA,62,NA,"total=62","EpiBulletinPrevYear",""
"Zika","Brazil","Rio_Grande_do_Sul","state",2016-01-03,2016-06-25,NA,146,NA,"total=146","EpiBulletinPrevYear",""
"Zika","Brazil","Mato_Grosso_do_Sul","state",2016-01-03,2016-06-25,NA,1660,NA,"total=1660","EpiBulletinPrevYear",""
"Zika","Brazil","Mato_Grosso","state",2016-01-03,2016-06-25,NA,21335,NA,"total=21335","EpiBulletinPrevYear",""
"Zika","Brazil","Goias","state",2016-01-03,2016-06-25,NA,9922,NA,"total=9922","EpiBulletinPrevYear",""
"Zika","Brazil","Distrito_Federal","state",2016-01-03,2016-06-25,NA,322,NA,"total=322","EpiBulletinPrevYear",""
