"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Brazil","Rondonia","state",2017-01-01,2017-03-18,NA,75,NA,"total=75","EpiBulletinPrevYear",""
"Zika","Brazil","Acre","state",2017-01-01,2017-03-18,NA,15,NA,"total=15","EpiBulletinPrevYear",""
"Zika","Brazil","Amazonas","state",2017-01-01,2017-03-18,NA,188,NA,"total=188","EpiBulletinPrevYear",""
"Zika","Brazil","Roraima","state",2017-01-01,2017-03-18,NA,57,NA,"total=57","EpiBulletinPrevYear",""
"Zika","Brazil","Para","state",2017-01-01,2017-03-18,NA,518,NA,"total=518","EpiBulletinPrevYear",""
"Zika","Brazil","Amapa","state",2017-01-01,2017-03-18,NA,3,NA,"total=3","EpiBulletinPrevYear",""
"Zika","Brazil","Tocantins","state",2017-01-01,2017-03-18,NA,192,NA,"total=192","EpiBulletinPrevYear",""
"Zika","Brazil","Maranhao","state",2017-01-01,2017-03-18,NA,238,NA,"total=238","EpiBulletinPrevYear",""
"Zika","Brazil","Piaui","state",2017-01-01,2017-03-18,NA,6,NA,"total=6","EpiBulletinPrevYear",""
"Zika","Brazil","Ceara","state",2017-01-01,2017-03-18,NA,437,NA,"total=437","EpiBulletinPrevYear",""
"Zika","Brazil","Rio_Grande_do_Norte","state",2017-01-01,2017-03-18,NA,128,NA,"total=128","EpiBulletinPrevYear",""
"Zika","Brazil","Paraiba","state",2017-01-01,2017-03-18,NA,52,NA,"total=52","EpiBulletinPrevYear",""
"Zika","Brazil","Pernambuco","state",2017-01-01,2017-03-18,NA,13,NA,"total=13","EpiBulletinPrevYear",""
"Zika","Brazil","Alagoas","state",2017-01-01,2017-03-18,NA,52,NA,"total=52","EpiBulletinPrevYear",""
"Zika","Brazil","Sergipe","state",2017-01-01,2017-03-18,NA,8,NA,"total=8","EpiBulletinPrevYear",""
"Zika","Brazil","Bahia","state",2017-01-01,2017-03-18,NA,811,NA,"total=811","EpiBulletinPrevYear",""
"Zika","Brazil","Minas_Gerais","state",2017-01-01,2017-03-18,NA,353,NA,"total=353","EpiBulletinPrevYear",""
"Zika","Brazil","Espirito_Santo","state",2017-01-01,2017-03-18,NA,125,NA,"total=125","EpiBulletinPrevYear",""
"Zika","Brazil","Rio_de_Janeiro","state",2017-01-01,2017-03-18,NA,1166,NA,"total=1166","EpiBulletinPrevYear",""
"Zika","Brazil","Sao_Paulo","state",2017-01-01,2017-03-18,NA,106,NA,"total=106","EpiBulletinPrevYear",""
"Zika","Brazil","Parana","state",2017-01-01,2017-03-18,NA,20,NA,"total=20","EpiBulletinPrevYear",""
"Zika","Brazil","Santa_Catarina","state",2017-01-01,2017-03-18,NA,6,NA,"total=6","EpiBulletinPrevYear",""
"Zika","Brazil","Rio_Grande_do_Sul","state",2017-01-01,2017-03-18,NA,6,NA,"total=6","EpiBulletinPrevYear",""
"Zika","Brazil","Mato_Grosso_do_Sul","state",2017-01-01,2017-03-18,NA,11,NA,"total=11","EpiBulletinPrevYear",""
"Zika","Brazil","Mato_Grosso","state",2017-01-01,2017-03-18,NA,928,NA,"total=928","EpiBulletinPrevYear",""
"Zika","Brazil","Goias","state",2017-01-01,2017-03-18,NA,1410,NA,"total=1410","EpiBulletinPrevYear",""
"Zika","Brazil","Distrito_Federal","state",2017-01-01,2017-03-18,NA,18,NA,"total=18","EpiBulletinPrevYear",""
