"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Brazil","Rondonia","state",2017-01-01,2017-09-23,NA,111,NA,"total=111","EpiBulletinPrevYear",""
"Zika","Brazil","Acre","state",2017-01-01,2017-09-23,NA,24,NA,"total=24","EpiBulletinPrevYear",""
"Zika","Brazil","Amazonas","state",2017-01-01,2017-09-23,NA,398,NA,"total=398","EpiBulletinPrevYear",""
"Zika","Brazil","Roraima","state",2017-01-01,2017-09-23,NA,197,NA,"total=197","EpiBulletinPrevYear",""
"Zika","Brazil","Para","state",2017-01-01,2017-09-23,NA,627,NA,"total=627","EpiBulletinPrevYear",""
"Zika","Brazil","Amapa","state",2017-01-01,2017-09-23,NA,9,NA,"total=9","EpiBulletinPrevYear",""
"Zika","Brazil","Tocantins","state",2017-01-01,2017-09-23,NA,567,NA,"total=567","EpiBulletinPrevYear",""
"Zika","Brazil","Maranhao","state",2017-01-01,2017-09-23,NA,502,NA,"total=502","EpiBulletinPrevYear",""
"Zika","Brazil","Piaui","state",2017-01-01,2017-09-23,NA,91,NA,"total=91","EpiBulletinPrevYear",""
"Zika","Brazil","Ceara","state",2017-01-01,2017-09-23,NA,1404,NA,"total=1404","EpiBulletinPrevYear",""
"Zika","Brazil","Rio_Grande_do_Norte","state",2017-01-01,2017-09-23,NA,380,NA,"total=380","EpiBulletinPrevYear",""
"Zika","Brazil","Paraiba","state",2017-01-01,2017-09-23,NA,105,NA,"total=105","EpiBulletinPrevYear",""
"Zika","Brazil","Pernambuco","state",2017-01-01,2017-09-23,NA,23,NA,"total=23","EpiBulletinPrevYear",""
"Zika","Brazil","Alagoas","state",2017-01-01,2017-09-23,NA,168,NA,"total=168","EpiBulletinPrevYear",""
"Zika","Brazil","Sergipe","state",2017-01-01,2017-09-23,NA,13,NA,"total=13","EpiBulletinPrevYear",""
"Zika","Brazil","Bahia","state",2017-01-01,2017-09-23,NA,2078,NA,"total=2078","EpiBulletinPrevYear",""
"Zika","Brazil","Minas_Gerais","state",2017-01-01,2017-09-23,NA,669,NA,"total=669","EpiBulletinPrevYear",""
"Zika","Brazil","Espirito_Santo","state",2017-01-01,2017-09-23,NA,317,NA,"total=317","EpiBulletinPrevYear",""
"Zika","Brazil","Rio_de_Janeiro","state",2017-01-01,2017-09-23,NA,2302,NA,"total=2302","EpiBulletinPrevYear",""
"Zika","Brazil","Sao_Paulo","state",2017-01-01,2017-09-23,NA,209,NA,"total=209","EpiBulletinPrevYear",""
"Zika","Brazil","Parana","state",2017-01-01,2017-09-23,NA,41,NA,"total=41","EpiBulletinPrevYear",""
"Zika","Brazil","Santa_Catarina","state",2017-01-01,2017-09-23,NA,12,NA,"total=12","EpiBulletinPrevYear",""
"Zika","Brazil","Rio_Grande_do_Sul","state",2017-01-01,2017-09-23,NA,12,NA,"total=12","EpiBulletinPrevYear",""
"Zika","Brazil","Mato_Grosso_do_Sul","state",2017-01-01,2017-09-23,NA,51,NA,"total=51","EpiBulletinPrevYear",""
"Zika","Brazil","Mato_Grosso","state",2017-01-01,2017-09-23,NA,2027,NA,"total=2027","EpiBulletinPrevYear",""
"Zika","Brazil","Goias","state",2017-01-01,2017-09-23,NA,3747,NA,"total=3747","EpiBulletinPrevYear",""
"Zika","Brazil","Distrito_Federal","state",2017-01-01,2017-09-23,NA,47,NA,"total=47","EpiBulletinPrevYear",""
