"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Brazil","Rondonia","state",2017-01-01,2017-04-29,NA,95,NA,"total=95","EpiBulletinPrevYear",""
"Zika","Brazil","Acre","state",2017-01-01,2017-04-29,NA,21,NA,"total=21","EpiBulletinPrevYear",""
"Zika","Brazil","Amazonas","state",2017-01-01,2017-04-29,NA,294,NA,"total=294","EpiBulletinPrevYear",""
"Zika","Brazil","Roraima","state",2017-01-01,2017-04-29,NA,113,NA,"total=113","EpiBulletinPrevYear",""
"Zika","Brazil","Para","state",2017-01-01,2017-04-29,NA,565,NA,"total=565","EpiBulletinPrevYear",""
"Zika","Brazil","Amapa","state",2017-01-01,2017-04-29,NA,5,NA,"total=5","EpiBulletinPrevYear",""
"Zika","Brazil","Tocantins","state",2017-01-01,2017-04-29,NA,343,NA,"total=343","EpiBulletinPrevYear",""
"Zika","Brazil","Maranhao","state",2017-01-01,2017-04-29,NA,321,NA,"total=321","EpiBulletinPrevYear",""
"Zika","Brazil","Piaui","state",2017-01-01,2017-04-29,NA,44,NA,"total=44","EpiBulletinPrevYear",""
"Zika","Brazil","Ceara","state",2017-01-01,2017-04-29,NA,1040,NA,"total=1040","EpiBulletinPrevYear",""
"Zika","Brazil","Rio_Grande_do_Norte","state",2017-01-01,2017-04-29,NA,210,NA,"total=210","EpiBulletinPrevYear",""
"Zika","Brazil","Paraiba","state",2017-01-01,2017-04-29,NA,71,NA,"total=71","EpiBulletinPrevYear",""
"Zika","Brazil","Pernambuco","state",2017-01-01,2017-04-29,NA,17,NA,"total=17","EpiBulletinPrevYear",""
"Zika","Brazil","Alagoas","state",2017-01-01,2017-04-29,NA,90,NA,"total=90","EpiBulletinPrevYear",""
"Zika","Brazil","Sergipe","state",2017-01-01,2017-04-29,NA,9,NA,"total=9","EpiBulletinPrevYear",""
"Zika","Brazil","Bahia","state",2017-01-01,2017-04-29,NA,1122,NA,"total=1122","EpiBulletinPrevYear",""
"Zika","Brazil","Minas_Gerais","state",2017-01-01,2017-04-29,NA,514,NA,"total=514","EpiBulletinPrevYear",""
"Zika","Brazil","Espirito_Santo","state",2017-01-01,2017-04-29,NA,251,NA,"total=251","EpiBulletinPrevYear",""
"Zika","Brazil","Rio_de_Janeiro","state",2017-01-01,2017-04-29,NA,1701,NA,"total=1701","EpiBulletinPrevYear",""
"Zika","Brazil","Sao_Paulo","state",2017-01-01,2017-04-29,NA,161,NA,"total=161","EpiBulletinPrevYear",""
"Zika","Brazil","Parana","state",2017-01-01,2017-04-29,NA,28,NA,"total=28","EpiBulletinPrevYear",""
"Zika","Brazil","Santa_Catarina","state",2017-01-01,2017-04-29,NA,7,NA,"total=7","EpiBulletinPrevYear",""
"Zika","Brazil","Rio_Grande_do_Sul","state",2017-01-01,2017-04-29,NA,8,NA,"total=8","EpiBulletinPrevYear",""
"Zika","Brazil","Mato_Grosso_do_Sul","state",2017-01-01,2017-04-29,NA,22,NA,"total=22","EpiBulletinPrevYear",""
"Zika","Brazil","Mato_Grosso","state",2017-01-01,2017-04-29,NA,1560,NA,"total=1560","EpiBulletinPrevYear",""
"Zika","Brazil","Goias","state",2017-01-01,2017-04-29,NA,2202,NA,"total=2202","EpiBulletinPrevYear",""
"Zika","Brazil","Distrito_Federal","state",2017-01-01,2017-04-29,NA,28,NA,"total=28","EpiBulletinPrevYear",""
